Key,Text,split
2027,Ihe ndị metụtara nchekwa okporo ụzọ pụkwara ịgụnye ọrụ ime ka ndị obodo dị ọcha na ime ka ndị mmadụ mara banyere ịdị ọcha,train
2028,Anyị kwesịrị ịzụta ngwaahịa ndị e ji emepụta ihe n'ógbè anyị iji nyere aka wulite akụ̀ na ụba anyị n'ógbè ahụ,train
2029,Ịrụ ebe egwuregwu ndị dị elu ga-enyere aka ịkwalite egwuregwu,train
2030,Ụmụaka nọ n'ogige ndị gbara ọsọ ndụ kwesịrị inweta agụmakwụkwọ dị ka ụmụ amaala nkịtị,train
2031,Ndị ọchịchị kwesịrị inye ndị na-emepụta ihe n'ógbè ha ọrụ iji mepụta ọrụ n'ógbè ha,train
2032,Ezi okporo ụzọ na-eme ka inye ndị gbara ọsọ ndụ nkwado dịkwuo mfe,train
2033,Ọtụtụ ndị gbara ọsọ ndụ na-arịa ọrịa erighị nri nke ọma n'ihi na ha anaghị eri nri kwesịrị ekwesị,train
2034,Ihe ndị e ji eme nchọpụta onwe onye na-enyere aka ịchọpụta ọrịa n'oge n'ime obodo,train
2035,Agha no na South Sudan emeela ka ọtụtụ ndị gbara ọsọ ndụ bata na Uganda,train
2036,Òtù Mba Ụwa na-esikarị n'aka ha enye ndị gbara ọsọ ndụ nri,train
2037,Gọọmentị kwesịrị ime ihe banyere agụmakwụkwọ maka ụmụaka ndị gbara ọsọ ndụ n'obodo ha nọ na-ala anyị ,train
2038,Ụmụaka ndị gbara ọsọ ndụ kwesịrị ịmụta ọrụ ịkwa nkà na ịgbado ọkụ iji nweta ego ha ji ebi ndụ,train
2039,Ụlọ akwụkwọ kwesịrị ịmụta mmụta n'ịntanetị n'oge ọrịa a,train
2040,Ụmụ ndị gbara ọsọ ndụ kwesịkwara inweta agụmakwụkwọ ka ha wee nwee ike ilekọta ezinụlọ ha,train
2041,Gọọmentị kwesịrị itinye ego ka ukwuu n'ime ego ndị gbara ọsọ ndụ,train
2042,Ihe ọmụma banyere ọrụ bụ ụdị agụmakwụkwọ dị mkpa maka ndị gbara ọsọ ndụ,train
2043,A gaghị eji ego e kenyere inye aka ná nsogbu ndị e nwere n'oge ọdachi egwuri egwu n'ihi na nke a na - emetụta mba ahụ,train
2044,Nnyocha ndị e mere iji hụ na ụmụ akwụkwọ nwetara ozizi kacha mma,train
2046,Ịme ka ndị nkụzi nọrọ ebe dị mma na-eme ka ndị nkụzi ghara ịbịa n'oge,train
2048,Ihe ndị a na-eme n'ugbo ndị gbara ọsọ ndụ na-eme ka ndị obodo a nwee ike iri nri ha,train
2049,Ndị gbara ọsọ ndụ kwesịrị iso ndị nabatara ha na-emekọ ihe iji wulite mmekọrịta mmadụ na ibe ya,train
2051,Ụlọ ọrụ ahụike na-enweghị otutu ndị ọrụ na-eme ka ọnụ ọgụgụ nke ndị dọkịta na ndị ọrịa dị ukwuu,train
2052,Ndị dọkịta chọrọ ebe obibi n'efu dị ka ihe na-akpali akpali,train
2053,"Ọgwụgwọ ndị dọkịta na-arụ dị ụkọ n'ụlọ ọgwụ, ya mere, a na-achọkarị ndị dọkịta na-awa ahụ ",train
2054,A ghaghị iji nlezianya na-enyocha okporo ụzọ ndị e wuru ọhụrụ iji hụ na e nwere àgwà dị mma,train
2055,Ọchịchị kwesịrị ibelata ego ha ji agbazinye ego ma jiri ego ha nwetara n'obodo ha mee ihe  ,train
2056,Ndị mmadụ enweghị ntụkwasị obi n'ebe ndị na-ahụ maka imepe iwu nọ,train
2057,Ịchụ nta umu anụmanu na-emebi ọrụ njem nleta n'ihi anụmanụ na-ebelata,train
2058,A ghaghị ịkatọ nnọọ ihe ike nke ìgwè mmadụ ahụ n'ihi na a pụrụ igbu ndụ ndị aka ha dị ọcha,train
2059,A na-egbu ndị ọchụnta ego n'ihi esemokwu azụmahịa,train
2060,Ịbụ onye ọchụnta ego Uganda na-adọta ndị iro,train
2061,Ụlọ oriri na ọṅụṅụ kwesịrị ime ka nchebe ha sikwuo ike iji chebe ndị ọbịa ha,train
2062,Ndị na-egbu ọchụ na Uganda na-enweta egbe n'ụzọ iwu na-akwadoghị ma jiri Bodabodas,train
2063,Ime ihe ike nke ìgwè mmadụ emeela ka ndị aka ha dị ọcha nwụọ,train
2064,Iwu ahụ kwuru na mmadụ enweghị ihe o mere ruo mgbe e gosipụtara na o nwere ihe o mere,train
2065,Ndị òtù ọjọọ na-enwetakarị ngwá agha n'ụzọ iwu na-akwadoghị n'aka ndị nche,train
2066,Ụfọdụ égbè ndị a na-akpata n'ụzọ iwu na-akwadoghị si n'aka ndị ohi ehi n'ógbè Karamoja,train
2067,Ndị uwe oji i nọ n'obodo dị mkpa n'ebe ịbelata mpụ,train
2068,Ndị mmadụ ekwesịghị itinye aka n'ihe ike nke ìgwè mmadụ ma kpọọ ndị uwe ojii ka ha were ya,train
2069,Jiri kaadị njirimara gị na-agagharị mgbe niile maka njirimara dị mfe,train
2070,"Nnyocha ndị uwe ojii na - ewe ogologo oge n'ihi ya , anyị enweghị azịza  ",train
2071,"Mgbe mgbe , esemokwu ala na- akpata ọnwụ na ịchụpụ ndị mmadụ n' ebe ha bi",train
2072,"Ọ bụrụ na e jighị ya na-achịkwa agbụrụ, ọ na-edugakarị n'agha",train
2073,Ndị ọchịchị kwesịrị idozi esemokwu ala iji gbochie ime ihe ike,train
2074,Ihe e ji mara ala na-enyere mmadụ aka igosi na ọ bụ ya nwe ala ahụ o nwere,train
2075,A ghaghị ịtọpụ ókèala ndị doro anya iji gbochie ịbanye n'ala,train
2076,Ndị ndu ọdịbendị kwesịrị ime ka obodo ha nwee mmetụta maka ikere òkè n'ọrụ ugbo azụmahịa,train
2077,Ndị mmadụ kwesịrị ikowara maka ikike ala iji zere ime ihe ike n'ala,train
2078,Ndị ndú okpukpe kwesịrị ikwusa udo na nkwekọ n'obodo ha,train
2079,Nsogbu ala na-akpata nkewa n'etiti ndị ezinụlọ,train
2080,Ndị ndú ọdịbendị ekwesịghị ịkwalite nkewa n'obodo ha,train
2081,E boro ndị ikpe Uganda ebubo na ha na-eme nrụrụ aka,train
2082,Ndị ndú omenala aghaghị ikwekọrịta iji gbochie agha agbụrụ,train
2083,A ghaghị iji nkwurịta okwu dozie esemokwu agbụrụ kama iji ike dozie ya,train
2084,E nwere njikwa ego na-ezighị ezi na kọmitii ego nke mpaghara,train
2085,A hụwo ọtụtụ ndị ọrụ obodo dị ka ndị na-etinye aka n'ihe gbasara nrụrụ aka,train
2086,Gọọmentị kwesiri igbali ime ka nrụrụ aka dị n'ime mpaghara,train
2087,A ghaghị ime nyocha mgbe nile n'ọkwa distrikti iji gbochie nrụrụ aka,train
2088,Ndị otu kansụl obodo a mara ikpe maka nrụrụ aka kwesịrị ịga mkpọrọ,train
2089,"A na-ejikarị ego egwuregwu eme ihe n'ụzọ na-ezighị ezi, nke a na-emetụta ngalaba ahụ",train
2090,E nwere ebubo nke wayo n'ime ngalaba mpaghara na-azụ ahịa,train
2092,Ndị isi ọchịchị mpaghara kwesịrị inye obodo ha ụgwọ ego,train
2093,Enwere ike ịnyefe ego ndị dị na mpaghara ahụ maka ọrụ akụ na ụba ndị e ji eme ka ịda ogbenye kwụsị,train
2094,A ghaghị iji ego ndị ọrụ aka ha na-eme ihe ike tụnye ha mgbe e gosipụtara na ha bụ ndị ikpe mara,train
2095,"A na-ebo ụfọdụ ndị ọrụ gọọmenti ebubo ụgha na ha na-eme ihe ike, si otú ahụ na-eme ka ha gharazie ịma mma",train
2096,Ọ bụ ihe a na-ahụkarị n'okwu gbasara nrụrụ aka n'ihi na ndị ọrụ akaebe na-ekpuchi ihe ha mere,train
2097,A na-atụpụ ọtụtụ ikpe nrụrụ aka n'ụlọikpe n'ihi enweghị ihe akaebe,train
2098,Ndị òtù kwesịrị iji nkà na ụzụ ego na-alụso nrụrụ aka ọgụ,train
2099,Ịchụ ndị amoosu bụ ihe a na-ahụkarị n'ọchịchị ọha na eze nke pụrụ iduga ná ebubo ụgha,train
2100,A na-ebo Ụlọ Ọrụ Na-ahụ Maka Ọhịa Mba Nile ebubo na ha na-emegbu ọhịa,train
2305,Olee otú e nwere ike isi mee ka ọrụ ahụike ka mma?,train
2311,Olee ụfọdụ n'ime nsogbu ndị ụmụ nwanyị na-enwe n'inweta ọrụ ndị nne na-enye?,train
2314,Gịnị bụ mkpa nke ime ntuliaka mbụ nke òtù ahụ?,train
2316,Olee ihe ndị na-egosi na ndọrọ ndọrọ ọchịchị tozuru okè?,train
2318,Olee otú anyị pụrụ isi merie enweghị ọrụ n'etiti ndị na-eto eto?,train
2320,Olee otú anyị pụrụ isi kpochapụ ịda ogbenye na Uganda?,train
2326,N'ọnọdụ ndị dị aṅaa ka ụlọ ọgwụ pụrụ isi nyefee onye ọrịa n'ụlọ ọgwụ ọzọ?,train
2331,Olee otú anyị pụrụ isi chịkwaa ọnụ ọgụgụ na-arịwanye elu nke ọrịa ndị a na-efe efe?,train
2347,Gịnị na-eme ka ndị gbara ọsọ ndụ na-emegiderịta onwe ha na obodo ndị ha na-anabata ha?,train
2352,Olee otú anyị na ndị ọzọ ga-esi na-adị n'udo?,train
2354,Olee ọrụ ndị ndú ọdịbendị na-arụ n'obodo?,train
2356,Gịnị na-akpata esemokwu n'etiti ndị mmadụ?,train
2366,Olee ọrụ nke ozi ego na Uganda?,train
2385,Ònye bụ onye na-eto eto?,train
2391,Ọ̀ dị mkpa inwe ntuliaka ndị mbụ?,train
2393,Ịdọ aka ná ntị ọ̀ bụ ihe ize ndụ ka ọ̀ bụ ihe ize ndụ ?,train
2458,Gịnị mere gọọmenti agwaghị anyị n'oge?,train
2479,Ụlọ ọgwụ ole dị na Uganda ka anyị nwere?,train
2484,Olee otú ọgwụgwọ gị si gbasaa?,train
2487,Mmadụ ole dabere na gi ka i nwere?,train
2494,Gịnị mere i ji eji ọgwụ ọdịnala eme ihe?,train
2498,Olee otú anyị ga-esi zere okporo ụzọ a?,train
2499,Mmadụ ole ka anyị nwere na-arịa ọrịa coronavirus?,train
2502,Ego ole ka gọọmenti nyere ụlọ ọgwụ ahụ?,train
2504,Olee ego m ga-eji kwụọ ụgwọ?,train
2506,Ego ole ka e dere na akwụkwọ nnata ahụ?,train
2508,Ọ̀ dị nnọọ oyi n'èzí?,train
2510,Kedu ọgwụgwọ a na-enye ndị ọrịa coronavirus?,train
2514,Ego ole ka a ga-eji na-eme ya?,train
2515,Gịnị na-akpata ụkọ nri?,train
2516,Olee mgbe a ga-ahapụ gị n'ụlọ ọgwụ?,train
2519,Olee ọgwụgwọ dọkịta nyere gị?,train
2520,Olee mgbe ha ga-ahọpụta ụmụ nwanyị ndị isi obodo?,train
2523,Olee mpaghara ị na-anọchite anya ya?,train
2525,Gịnị ka i rụzuru n'afọ ndị gara aga?,train
2535,Gịnị na-akpata ịda mbà n'obi?,train
2539,Olee ihe ndị m kweere n'ihe gbasara omenala?,train
2542,Ihe mere ime okwa ji bụrụ nsogbu?,train
2543,Ị̀ ga-esonye n'asọmpi ahụ?,train
2544,Olee ọrụ ndị ndú diocese na-arụ?,train
2548,Olee mgbe ị ga-akwụghachi m ego m?,train
2557,Olee ebe i bi?,train
2562,Olee ebe a na-eme ihe omume ahụ?,train
2564,Ụzọ ole ka ị gụrụla?,train
2567,Ì nwere ike ịrụ ọrụ ebube?,train
2569,O bu anyị katọ ihe ọjọọ ndị uwe ojii na-eme?,train
2570,Òtù ndọrọ ndọrọ ọchịchị ole dị na Uganda?,train
2571,Olee ihe ndị ị na-eme?,train
2572,Kọmitii ntuliaka ọ̀ kwadoro ụbọchị ntuliaka?,train
2576,Ị̀ nwere ike ịbanye n'Ịntanet?,train
2577,Gịnị ka i kwubiri?,train
2602,Olee otú obodo nke oge a dị?,train
2604,Olee otú mmadụ pụrụ isi na-eduzi obodo dị ka nwa ọhụrụ?,train
2606,Olee àgwà ndị e kwesịrị ịtụle iji mee ka ebe ghọọ obodo mepere emepe ?,train
2617,Ego ole ka usoro ndebanye aha ala ahụ na-efu?,train
2620,Olee ihe ndị a chọrọ iji mee nnyocha ala?,train
2633,Olee ọrụ òtù ndị nkụzi na-arụ?,train
2641,Olee ọrụ Ụlọ Ọrụ Na-ahụ Maka Ọhịa Na-arụ na Uganda?,train
2642,Gịnị mere e ji kwesị iji nchebe na-eme ka ndị mmadụ na-atụ ụjọ?,train
2644,Na-akụzi umu gi  ihe site n'ịziga ha  akwụkwọ,train
2660,Olee ọnọdụ ndị e meworo iji lụso iyi ọha egwu ọgụ?,train
2673,Olee ọrụ onyeisi na-arụ n'ógbè ahụ?,train
2692,Gịnị na-eme ka obodo bụrụ nke oge a?,train
2694,Gịnị mere i ji bụrụ onye kacha mma ịrụ ọrụ ahụ?,train
2696,Gịnị mere na ụfọdụ ógbè adịghị njikere maka ọnọdụ obodo?,train
2901,Kọmitii ntuliaka ahụ bụ onye na-ahụ maka ịhazi ntuliaka n'ọkwa niile,train
2915,Ihe niile ị na-eme bụ ibu ọrụ,train
2916,Ịkpọsa okwu ahụ n'ụlọ ọrụ ndị uwe ojii adịghị eme ka ị bụrụ onye omekome,train
2918,Ọ bụ naanị n'oge ihe na - adịghị mma ka ị na - ahụ ndị ị hụrụ n'anya,train
2921,I kwesịrị ịna-ekele onye meere gị ihe dị́ nta,train
2924,Ọ na-esiri gị ike ịnọ n'enweghị ebe obibi ma ọ bụrụ na ndị mmadụ ka na-eche banyere gị,train
2926,Ezi ịdị ọcha pụrụ igbochi mgbasa nke ọtụtụ ọrịa,train
2927,Ebe ndị mmadụ na-anọkarị na-arịwanye elu n'ihi na ọrịa na-agbasa,train
2930,Ịsa aka nwere ike ime ka ọrịa ụfọdụ ghara ịrịa,train
2932,Ọnụ ọgụgụ ndị gbara ọsọ ndụ na Uganda na-abawanye,train
2935,Ndị ọchịchị akụzibeghị ndị mmadụ banyere ọrịa dị iche iche,train
2938,Gọọmentị emeela ihe iji nyere ndị gbara ọsọ ndụ nọ n'ala ahụ aka,train
2939,Ndị mmadụ na-aga ụlọikpe maka nsogbu ọ bụla metụtara iwu nwere ike iputa,train
2940,Ọ bụ ụlọikpe ahụ na-enye ụbọchị maka ikpe ikpe,train
2941,Ịnye ụbọchị ikpe dabeere n'ọtụtụ ihe,train
2942,A naghịzi ekwe ka ndị mmadụ bịa n'ụlọikpe n'ihi egwu coronavirus,train
2943,Ndị mmadụ aghaghị ịgbaso ntụziaka ndị gọọmenti nyere,train
2944,Ọ bụghị mmadụ niile nwere obi ụtọ na e nwere ikpe ụlọikpe kpebiri,train
2945,Onye ọ bụla nwere obi ụtọ na ikpe ụlọikpe ahụ kpebiri,train
2946,Ọ bụ ọrụ ụlọikpe ikpebi mmejọ mmadụ,train
2947,"N'oge a , ndị mmadụ na - eji aka ha ekpebi ihe ha ga - eme",train
2949,Ndị mmadụ amaghị otú ha ga-esi na-ejide onwe ha,train
2950,i nwere ikike ịsị na i mehieghị n ụlọikpe,train
2951,ndị mmadụ na-arụ ọrụ ugbu a ndị na-erubeghị afọ iri na asatọ,train
2956,Gọọmenti na-agbalị ịkụziri ndị nne na nna ụzọ ha ga-esi chebe ụmụ ha,train
2957,Gọọmenti na-agbalị ịnọgide na-akụziri ụmụaka ihe ọbụna mgbe ha nọ n'ụlọ,train
2958,"mgbe ụlọ akwụkwọ mechiri, ụmụaka na-achọ ọrụ ugbu a",train
2959,Ndị mụrụ ụmụ ma ọ bụ ndị were ha n'ọrụ ndị ọzọ na-eme ka ha na-arụ ọrụ karịrị akarị,train
2960,Gọọmenti na-eme ihe nile o nwere ike ime iji chebe ikike ụmụaka,train
2962,Coronavirus emetụtala ndụ ndị mmadụ nke ukwuu,train
2963,"Mgbe a mechiri ụlọ akwụkwọ, ụmụaka malitere ọrụ ugbo, na ire nri",train
2964,"Na Uganda, a na-eme ka obodo ụfọdụ ghọọ obodo ukwu",train
2965,Ihe niile a ga-eme ga-ebu ụzọ gafee kọmitii maka mkparịta ụka,train
2967,Ndị mmadụ anaghịzi aga n'ọfịs distrikti iji kwado atụmatụ ha maka iwu ụlọ,train
2968,Ọ bụ ọrụ district ịnakwere atụmatụ nile nke iwu ụlọ tupu ọrụ iwu ụlọ amalite,train
2971,"Ndị omebe iwu mpaghara na ndị omebe iwu, ha abụọ na-enye ndị mmadụ atụmatụ dị iche iche maka mpaghara ahụ",train
2972,Ọ bụghị ndị ndú nile ga-enwe otu ihe mgbaru ọsọ maka mpaghara ha,train
2973,A ka na-enwe mgbago na nrụrụ aka n'ọchịchị,train
2974,Gọọmenti na-eme ihe niile o nwere ike ime iji lụso nrụrụ aka ọgụ,train
2975,Imeziwanye ọrụ ugbo bụ otu n'ime ihe ndị gọọmentị na-elekwasị anya na,train
2976,Ndị dọkịta ụlọ ọgwụ ọha na eze anaghị akwụ ezigbo ụgwọ,train
2977,Ọchịchị na-ewe ogologo oge iji kwụọ ndị dọkịta ụgwọ n'ụlọ ọgwụ ọha,train
2978,Ugbua ndị mmadụ na-agbake site na coronavirus,train
2979,Ndị dọkịta na ndị nọọsụ na-eme ọtụtụ ihe iji hụ na a na-agwọ ndị mmadụ ma na-agwọ ha,train
2980,O yiri ka a ka na-emefu ego n'ọchịchị,train
2981,Ịkwụ ndị mmadụ ụgwọ ha na-akwụ n'oge na-akpali ha ịrụ ọrụ karịa,train
2982,Ndị ọrụ nwere ike ịkwaga ma ọ bụrụ na ha akwụghị ha ụgwọ n'oge,train
2984,Ọ bụ ihe ọma inwe akaụntụ akụ ma ọ bụrụ na ị na-arụ ọrụ maka ọchịchị,train
2986,Ọchịchị na-ezigakarị ego n'ụlọikpe obodo iji kwụọ ndị ọrụ ha ụgwọ,train
2987,"N'oge coronavirus, ndị dọkịta na ndị nọọsụ nwetara mmụba n'ụgwọ ọnwa ha",train
2988,"Ọ bụrụ na e mechaa ọrụ ahụ, a ga-aza ajụjụ",train
2989,Gọọmentị na-anwa ịkụziri ndị ya banyere ọrịa dị iche iche dị n'ala ahụ,train
2990,Ihe ka ọtụtụ ná ndị Uganda na-eji moto eme njem,train
2991,"Kama mmadụ , a gwara ndị na- agba ọgba tum tum ka ha na- ebu naanị ihe ha ji ebu ibu",train
2992,Obere okwu nwere ike ime ka ndị mmadụ luo ogu ,train
2993,Ọ bụghị nanị onyeisi ala na-ekpebi ihe ndị metụtara mba ahụ,train
2994,Ihe ka ọtụtụ ná ndị ntorobịa nọ n'obodo ahụ bụ ndị ọkwọ ụgbọala,train
2995,Ndị mmadụ nweere onwe ha ikwu echiche maka gọọmenti ileba anya ,train
2996,Gọọmentị na-eme ihe niile o nwere ike ime iji chebe ndị ya pụọ na coronavirus,train
2997,Ọnụ ọgụgụ ndị dara ogbenye na Uganda mụbara n'oge mkpọchi,train
2998,Olee mgbe ọgwụ mgbochi coronavirus ga-apụta?,train
3001,Anyị nwere ọtụtụ ndị nọ n' ezinụlọ anyị  ,train
3002,Olee ụdị egwú na-amasị gị?,train
3003,Ònye bụ ihe nlereanya gị?,train
3110,Olee ọnọdụ ndị dịịrị obodo iji nweta ọnọdụ obodo?,train
3119,Ọ̀ dị mma ịdebanye aha ụlọ alakụba dị ka òtù ndị na-abụghị ndị ọchịchị?,train
3133,Olee ụfọdụ n'ime ikike na ọrụ ndị e nyere ndị na-ahụ maka ahụ́ ike ịmụ nwa?,train
3134,Gịnị ka a ga-eme ka ụmụ nwanyị kwụsị ịṅụ mmanya na-aba n'anya?,train
3139,Olee ihe ndị na-egosi na emejoro ya n'ezinụlọ?,train
3153,Olee uru akwụkwọ ikike eletrọniki ga-abara ndị ọrụ ugbo?,train
3156,Gịnị nwere ike ime ka ndị mmadụ jụ ụfọdụ ọrụ gọọmenti?,train
3157,Olee otú anyị pụrụ isi mee ka ndị ọrụ ugbo mara ọrụ ugbo nke oge a?,train
3158,"Olee ọrụ nke Ministri Ọrụ Ugbo, Ọrụ Anụmanụ na Azụ̀ Ugwu na Uganda?",train
3165,Gịnị mere i ji banye n'ọmụmụ ihe mgbakọ na mwepụ ahụ?,train
3168,Olee ụfọdụ n'ime ihe ọkụkụ ndị a na-akụ na West Nile Uganda?,train
3170,Gịnị ka onye na-edeba akwụkwọ ụlọikpe na-eme?,train
3171,Ọ̀ dị mkpa ka e mee arịrịọ maka ntuliaka?,train
3173,Gịnị bụ akwụkwọ ikike maka nzube ikpe?,train
3180,Ònye bụ onye na-arịọ arịrịọ?,train
3182,Gịnị mere e ji kwesị iwepụ ya n'ụlọomeiwu?,train
3183,N'ọnọdụ ndị dị aṅaa ka a na-eme ntuli aka?,train
3184,Gịnị ka a ga-eji ụlọ nyocha sayensị ahụike na mahadum mee?,train
3185,Ụlọ akwụkwọ mahadum ole dị na Uganda?,train
3188,Olee onuogugu mmadu olee mahadum nwere ike ibuli?,train
3198,Ànyị kwesịrị inwe onye ndú na-achọ ọdịmma onwe ya nanị?,train
3206,Gịnị mere i ji ṅụbiga mmanya ókè?,train
3208,Gịnị mere aha ndị mmadụ ji agbagwọju m anya ?,train
3209,Olee ihe ndị ezinụlọ kwesịrị ịna-eme?,train
3210,Ehi ole ka i nwere?,train
3213,Ịṅụ ihe oriri ọ̀ bụ ọrịa na-efe efe?,train
3214,Olee otú ị ga-esi mata otú ndị ọrụ gị si na-arụ ọrụ?,train
3216,N'ihi gịnị ka enweghị ọrụ n'etiti ndị na-eto eto ji dị elu?,train
3217,Ị̀ bịanyere aka n'akwụkwọ nkwekọrịta ọrụ gị?,train
3218,Olee otú anyị pụrụ isi mee ka mmụta dịkwuo mma n'ebe ndị gbara ọsọ ndụ bi?,train
3220,Gịnị mere ndị nne na nna anaghị aghọta ụmụ ha?,train
3228,Olee otú i si nweta akwụkwọ kacha elu?,train
3229,Olee ụdị ọzụzụ ị natara ná nzukọ a?,train
3230,Olee mgbe ị ga-aza ajụjụ ahụ?,train
3232,Olee ihe ndị i rụzuru?,train
3234,Ànyị nwere ọrụ ìgwè ọ bụla ?,train
3235,Gịnị ka m kwesịrị ịtụ anya ya n'ule ahụ?,train
3236,Gịnị bụ akara iji gosii ime nke oma na Bekee?,train
3237,Ị̀ ma ajụjụ ọ bụla anyị na-aza?,train
3238,Olee ihe i nwere ike ime?,train
3242,Gịnị bụ ihe ndị a na-adịghị ekpughe?,train
3248,Olee mgbe ị ga-akụ mkpụrụ mango?,train
3249,Gịnị ka ụmụaka ndị ọzọ na-eme?,train
3254,Gịnị bụ ọrụ ugbo nke emere maka inwe ego?,train
3255,Olee ihe ndị e nyere ụmụ mgbei?,train
3258,Ì nwere ihe si ná ntuli aka pụta?,train
3260,Olee ihe omume ị tinyere akwụkwọ maka ya?,train
3261,Olee otú anyị pụrụ isi mụbaa mmepụta nri na Uganda?,train
3262,Gịnị bụ usoro oge iheomume nke ọrụ ahụ?,train
3263,Olee afọ a mụrụ gị?,train
3264,Ọ̀ na-akụ ọka n'oge a?,train
3266,Olee ụdị azụ̀ ndị a na-akụ?,train
3268,Akụkụ ole ka i nwere?,train
3270,Gịnị bụ adreesị ozi-e gị?,train
3276,Olee ihe ndị a na-eme n'oge ọkara?,train
3277,Ònyega- agba boolu oghom ahụ?,train
3278,Ị̀ na-atụ uche m?,train
3279,Ònye bụ onye kacha mma n'egwuregwu ahụ?,train
3280,Olee ebe egwuregwu ahụ ga-aga?,train
3281,Gịnị bụ ihe mgbaru ọsọ ndị a ?,train
3283,Ị̀ ga-itinye akwukwo maka iga mahadum?,train
3284,Olee otú anyị ga-esi chebe nwa agbọghọ?,train
3293,Ebee ka m pụrụ ịzụta akpụkpọ ụkwụ ụmụ agbọghọ?,train
3294,Gịnị mere o ji dị mkpa ka a kụziere ụmụ agbọghọ ihe?,train
3299,Ònye bụ ụlọ ọrụ na-ewu ihe nke nwetara nkwekọrịta iwu ụzọ?,train
3301,Ì nwetara akụkọ ọmụmụ gị?,train
3305,Ndị ndọrọ ndọrọ ọchịchị hà na-emebi nkwa ha kwere ozugbo ha nọ n'ọchịchị?,train
3307,N'ihi gịnị ka ndị isi ala Africa ji achị ruo mgbe ha mere agadi?,train
3325,Ogologo oge ole ka ọ na-ewe iji wuo ụlọ?,train
3360,Olee mgbe a na-ekwe ka onye uwe ojii gbaa égbè?,train
3431,Ị̀ bụ nwa mgbei?,train
3600,N'ihi gịnị ka ndị gụsịrị akwụkwọ ọhụrụ ji enwe ihe ịma aka n'ịchọta ọrụ injinịa?,train
3607,Olee otú e nwere ike isi gbaa ndị na-eto eto ume?,train
3612,Olee mgbe a ga-eme ntuliaka?,train
3615,Ònye bụ onyeisi ndị uwe ojii?,train
3619,Olee otú ndị uwe ojii si ekwurịta okwu mgbe ha nọ n'ọgbọ agha?,train
3626,Ọ̀ bụ eziokwu na ọrịa kansa adịghị agwọ ọrịa?,train
3628,Gịnị ka igwe na-eme n'ahụ́ onye ọrịa kansa?,train
3629,Gịnị ka anyị na-achọta na akpa enyemaka mbụ?,train
3632,Gịnị ka ndị injinia ahuike na-eme?,train
3636,Gịnị bụ atụmatụ ikpeazụ anyị?,train
3640,Olee otú anyị pụrụ isi lụso ọrịa cancer ọgụ?,train
3643,Ógbè ole ka e nwere na Uganda?,train
3650,Ndị na-eto eto hà eritewo uru site n'aka ndị ndú ha?,train
3651,Olee ihe ndị nwere ike ime ka ndị na-eto eto ghara inwe ike ime nke ọma n'ọdịnihu?,train
3656,Olee ọrụ ndị ndú ndị na-eto eto na-arụ?,train
3659,Olee ụkpụrụ nduzi ndị e nyere ndị ọkụ azụ̀ na-arụ ọrụ n'ọdọ mmiri ndị dị na Uganda?,train
3664,Ọnụ ụzọ ụgbọ mmiri ole dị na ọdọ mmiri Victoria?,train
3665,Ị̀ hụtụla ebe ndị dị n'ọdọ mmiri  Albert?,train
3666,Olee ụfọdụ n'ime ihe ndị dị n'ime mmiri dị na Uganda?,train
3668,Gịnị mere e ji ekwukarị na mmiri bụ ndụ?,train
3670,Olee ebe ndị uwe ojii na-esi enweta iwu?,train
3676,Gịnị ka onyeisi ndị na-ahụ maka ọrụ na-eme?,train
3677,Gịnị bụ ọrụ a na-arụ n'enweghị ihe ọ bụla a na-arụ n'ọrụ dị ka ndị uwe ojii si kwuo?,train
3681,Gịnị mere aga e ji mechie ụzọ?,train
3684,Ndị uwe ojii hà na-echegbu onwe ha banyere ihe ndị na-eme ka ndị mmadụ ghara inwe udo?,train
3690,Olee otú e si arụ ọrụ n'ebe a na-arụ osisi?,train
3691,Olee uru ụlọikpe na-enye ndị uwe ojii?,train
3693,Gịnị ka ngalaba ahụ na-arụ?,train
3695,Gịnị mere ndị uwe ojii ji aru oru ha dabere na echiche ?,train
3703,Ònye hụrụ ka e ji nkume tụgbuo ndị isi ala?,train
3707,Okpu ole ka a gbara n'egwuregwu ahụ?,train
3711,Ònye bụ onye ikpeazụ n'ime klas unu?,train
3713,Ònye bụ onye ndú anyị?,train
3714,Ego ole ka windo na-efu?,train
3716,Ì nwere nri ga-ezuru gị?,train
3717,Gịnị bụ ahịa?,train
3718,Ònye bụ onye ọrụ gị mbụ?,train
3719,Olee ụdị ụgbọala kasị oké ọnụ?,train
3723,Gịnị mere i ji atụ egwu ihe a na-amaghị ama?,train
3726,Olee usoro ị na-agbaso iji nweta ikike ịrụ ọrụ?,train
3728,Ì mechaala ihe omume ụlọ gị?,train
3729,Ego ole ka ị na-akpata?,train
3736,Ị̀ na-eyi uwe mkpirikpi?,train
3737,Ị̀ bụ onye egwu bọl na-amasi?,train
3738,Mmadụ ole merụrụ ahụ́ ?,train
3741,Gịnị ka ị na-ekwu?,train
3743,Gịnị ka e kwesịrị ịgụnye n'ihe omume olili ozu?,train
3745,Olee mgbe a ga-eli ya?,train
3747,Ụmụnne ole ka i nwere?,train
3748,Ì nwere okwukwe na Chineke?,train
3751,Abụ ahụ ò nwere amaokwu ole?,train
