Key,Text,split
1996,Ab'ebyamagara barabwiire abarikuguza enyama okwetantara oburofa omumyanya ei barikubaagiramu .,train
1997,Abashaho b'enyamaishwa bahweraire abariisa omu ihanga.,train
1998,Abantu baingi omubyaro nibahinga ebykurya by'okukozesa omumaka gaabo,train
1999,Bagambire n'abahingi kubaasa kubamanyisa obu bashemereire kufuhirrira.,train
2000,Omwani ni kimwe aha bihingwa ebirikurugwamu esente omu Uganda.,train
2001,Gavumenti z'ebyanga ziine kwikirizana aha bintu ebishemereire ebyanga byazo.,train
2002,Abakozi ba Gavumenti buriijo nibashaba kubongyeza omushaara.,train
2003,"Okwongyera omushaara, nikureetaho okuhaajaana omu bantu.",train
2004,Abashomesa omu yunivasite bataire ahansi ebikwato byabo okuhisya obu omushaara  gwabo gurayongyerwe.,train
2005,"Gavumenti, eshemereire kwongyeza omushaara gwa baakansara b'ebyaro.",train
2006,"Obuteikirizana ahagati ya bamemba b'akakiiko, nibutamba eikono abantu ba omu kyanga",train
2007,"Ba kansara baine kwikirizana aha biragiro , ebiraije kukora omu byanga byabo.",train
2008,"Ba kansara aha Disiturikiti nibashashurwa kubi, ekirikutamba eikono enkora y'okuhisya obuheereza aha bantu.",test
2009,Gavumenti eshemereire kwongyera aha sente ezirikuheebwa zaa disiturikiti.,train
2010,Abakazi tibarikujwekyerwa ekirikumara omu myanya y'obwebembezi.,train
2011,"Enshako ya baakansara aha Disiturikiti eshemereire kwongyerwa, okubaasa kuhisya gye obuheereza aha bantu.",train
2012,Ba kansara nibareebwa nk'abakozi ba Gavumenti abarikutunga omushaara gw'ahansi.,train
2013,Ba kansara Disiturikiti bashemereire kureeta ebiteiso ebirikugasira ebyanga byabo.,train
2014,Hariho ripoota ezirikworeka obushomankuzi bwingi omu Gavumenti z'ebyanga.,train
2015,"Ehururu z'okwerinda aha nguuto, nizigyenderera okukyendeza za butandu aha nguuto.",train
2016,Obubonero n'obumanyiso bwa ahanguuto nabwo nibuhwera omu kukyendeeza butandu.,train
2017,"Omuhendo gwa butandu oguri ahaiguru, nikirugirira aha kuvuga kubi.",train
2018,Obumanyiso bw'okucwekanisa enguuto nibuhwera abaana b'amashomero ga puraimare okucwekanisa enguuto bataine kabi.,train
2019,"Waaza kuvuga, hamya ngu oine ekihandiiko erikukwikiriza kuvuga",train
2020,"Abavugi ba bodaboda nibabaasa kuhwera omu kutwara ehururu z'okwerinda aha ruguuto, ahabw'okugira ngu bo nibatuura nibagyenda.",train
2021,"Abarikugyendesa ebigyere, bashemereire kwesibwa ahabiragiro by'enguuto kugira ngu batuubye ahari butandu.",train
2022,"Abavugi ba Boda Boda nibabaasa kutunga za rooni, barikurabira omu bibiina byabo.",train
2023,"obumanyiso bw'okucwekanisa enguuto buriijo bushemereire kusiigwa erangi ahanyima y'akanya kakye , kugira ngu abavugi bagume bazireebe gye.",train
2024,Abavugi ba Boda bashemereire kukorera hamwe n'abaserukare b'ebiiruka kugira ngu bakyendeeze butandu aha nguuto.,train
2025,"Okweyongyera kushomesa abantu aha nkozesa y'enguuto, nikyetengwa omu byaro, nk'oku kirikukorwa omu ndembo.",train
2026,"Abarikuvuga pikipiki ezaabo ahabwabo, nabo bashemereire kuhamira aha biragiro by'enguuto.",train
2027,"Okwegyesa aha biragiro by'enguuto, hashemereire kubamu okwegyesa okuyonja ebyaro, hamwe n'okwegyesa aha bugira ebihorooni n'amaizi.",train
2028,"Tushemereire kugura ebintu ebikorairwe omu ihanga, kugira ngu entaasya omwihanga eyeyongyere.",train
2029,Okwombeka ebizaaniro by' omutindo ogw'aheiguru nikiija kwongyyera aha mutindo gw'eby'emizaano.,train
2030,"Abaana abari omu miginda y'empungi, bashemereire kutunga obwegyese nk'abatuura gye abandi.",train
2031,"Empatani, Gavumenti eshemereire kuziheereza abanyamakorero ab'omwihanga, kugira ngu abantu bamwo batunge emirimo.",train
2032,"Oburungi bw'enguuto, nibuhwera omu murimo gw'okuhisya obuhwezi aha mpungi.",train
2033,Empungi nyingi nizirwara mutuku ahabwokubura ebyokurya bingi ebirimu ekirisa,train
2034,"Ebyoma by'okwekyebera endwara, nibihwera abantu ba omubyaro kumanya endwara bukiri kare.",train
2035,Orugamba omuri south Sudan rutumire empungi nyingi zaayeshuka omu Uganda.,train
2036,"Ebigombe by'amahanga goona, nibikira kwimukiramu okuha empungi eby'okurya.",train
2037,Gavumenti eshemereire kureeba ngu abaana b'empungi baaza omu mashomero.,train
2038,"Abaana b'empungi bashemereire kutendekwa omu by'okubaija hamwe  n'okwosya ebyoma, kugira ngu babaase kwebeisaho.",train
2039,Abaana bashemereire kwejunisa enkora ya intaneeti  omu kushoma kwabo ahabw'oburwaire oburi omu nsi obwahati.,train
2040,"Abaana b'empungi nabo nibetenga obwegyese, kugira ngu babaase kureeberera amaka gaabo.",train
2041,Gavumenti eshemereire kwongyera sente omu mbaririra y'eby'empungi.,train
2042,"Emyoga y'eby'emikono, nigwo muringo murungi kandi ogw'omugasho omu kwegyesa empungi.",train
2043,"Esente ezirikubaririrwa ahabw'ebihikiirizi tizihemereire kwibwa, ahabw'okuba eki nikiteganisa eihanga.",train
2044,"Okurambura omuringo ogu abeegi barikweegamu, nikituma abaana batunga obwegyese obubashemereire.",train
2045,"Abaana okuza omu by'obushwere bakiri bato, nikituma abaishiki baingi baruga omu mashomero.",dev
2046,"Okuha abegyesa oburaaro nikirungi, ahabw'okuba nibarahuka kuhika omu kibiina tibarikukyerererwa.",train
2047,Twena twine kwakiira empungi omu Ihanga ryeitu.,train
2048,"Purogyekiti z'empungi okwejumba omu by'obuhingi n'oburiisa, nikyoreka ngu obwahati nibabaasa kwetungira eby'okurya.",train
2049,"Abantu empungi, bashemereire kukorengana n'abantu abu bashangire omu ihanga.",train
2050,"Abashaho nibetenga kuraara omu nju ezaheirwe abashaho, kugira ngu babaase kuhika aha barwaire juba nk'okukirikwetengwa.",test
2051,"Ekitongore ky'eby'amagara, tikiine bakozi abarikumara, ekirikutuma abashaho bakye baakora aha barwaire baingi.",train
2052,Abashaho nibeetenga oburaaro obwa busha kugira ngu bagire omuhimbo.,train
2053,"Abashaho abarikushemeza abarwaire tibarikukira kureebeka omu marwariro, ekirikutuma haabaho ekyetengo ky'amaani.",train
2054,"Okuguma nibarambura enguuto nsya ezikozirwe, okubaasa kuhamya ngu ziri aha mutindo.",train
2055,"Gavumenti eshemereire kukyendeeza aha nkora y'okweguza sente, reero ekozese ezirikutungwa omu Ihanga.",train
2056,Abantu boona tibaine bwesigye omu bitongore  by'okukwatisa ebiragiro.,train
2057,"Okwiba enyamaishwa omu marindiro gaazo, nikiteganisa eby'oburambuzi, ahabw'okuba emiringo y'enyamaishwa ezitari zimwe, eriyo neehwamu.",train
2058,"Obwimukiriro bw'okutwarira amateeka omu ngaro,bushemereire kujumirirwa munonga ahabw'okuba abantu abamwe, nibafa bataine rubanja.",train
2059,Abantu bakuru omubizinesi nibakira kwitwa kirikurugirira aha ntongane eziri omu bizinesi.,train
2060,"Okuba omuntu wa bizinesi omu Uganda, nikikureetera abantu bakwanga.",train
2061,"Za hoteeri zishemereire kutaho abaserukare b'ebyokwerinda, kugira ngu abagyenyi baabo barekye kuhikwaho akabi koona.",train
2062,"Abarikwiita abantu b'ebitiinisa omu Uganda, nibatungac emundu omu buryo butahikire kandi nibakoresa za boda boda.",train
2063,Obwimukiriro bw'okutwarira ebiragiro omu ngaro niburugwamu okufa kw'abantu abataine rubanja.,train
2064,"Amateeka nigagira ngu omuntu naaba ataine rubanja, kuhisya obu arajunaanwe.",train
2065,"Ebiguruupu by'enkozi z'ebibi, obumwe n'obumwe embundu nibaziiha aha bakuumi omu buryo butahikire.",train
2066,"Embundu ezi barikutunga omu buryo butahikire, obumwe n'obumwe nibaziiha aha bashuma b'ente omu kyanga ekya Karamoja.",train
2067,"Okwegyesa abantu  eby'okwerinda, n'eky'omugasho omu kukyendeeza ebihagaro.",train
2068,"Abantu tibashemereire kutwarira ebiragiro omu ngaro, bashemereire kweta poriisi ekaba niyo yaakora aha shonga nkezo.",train
2069,"Gyenda n'endanga muntu, kugira oyanguhize abantu kukumanya.",train
2070,"Okubuuririza kwa poriisi buriijo nikutwara obwire bureingwa, reero tusigara tutagarukirwemu.",train
2071,Entongane zaitaka buriijo nizirugwamu okufa n'okurituntumurwaho.,train
2072,"Okushoroora abantu omu nganda, nikibaasa kurugwamu engamba kyaba kitakozirweho.",train
2073,Ab'obushoborozi bashemereire kukora aha nshonga z'eitaka okwetantara obutabanguko.,train
2074,Ekyapa ky'eitaka nikihwera omuntu kworeka ngu niwe mukama waryo.,train
2075,Ensharo ezetongoire zishemereire kurambwa ahaitaka kugira ngu baremwe kuritaahirira.,train
2076,"Abarikukurira eby'obuhangwa, bashemereire kwegyesibwa abantu omu byaro kugira ngu bejumbe omu buhingi n'oburiisa aharurengo rw'eby'obushubuzi.",train
2077,"Abantu bashemereire kuhutuurwa ahabugabe bwabo ahaitaka, okwetantara obwimukiriro.",train
2078,Abebembezi b'eby'obuhangwa bashemereire kwegyesa kubuzya engiri y'obusingye n'eihoreere omubyanga byabo.,train
2079,"Entongane zaitaka, nirugwamu okweshoroora omu bantu beeka emwe.",train
2080,Abeebembezi b'eby'obuhangwa tibashemereire kushongyera enkora ey'okwebaganisamu omu bantu.,train
2081,"Kooti za Uganda, nizijunanwa obushomankuzi.",train
2082,Bakuru b'enganda bashemereire kwikirizana babaase kuzibira engamba ahagati y'abantu abarikugamba orurimi rumwe.,train
2083,"Entongane ahagati y'abantu abarikugamba orurimi rumwe, zishemereire kukorwaho omukuteisa, omu mwanya gw'obwimukiriro.",train
2084,"Omu bukiiko bwa Disiturikiti obw'esente, harimu enkoresa mbi.",train
2085,"Abantu baingi aha bukiiko bwebyaro, bashangirwe barikwejumba omu bushomankuzi.",train
2086,Gavumenti eshemereire kutaho enkora nungi okureeba ngu yarwanisa obushomankuzi omu disiturikiti.,train
2087,"Okubara ebitabo aha rurengo rwa Disiturikiti kushemereire kuguma nikubaho, okubaasa kurwanisa obushumankuzi.",train
2088,"Ba memba b'obukiiko bw'ebyaro abarikujunanwa obushomankuzi, baine kutwarwa omu bihome.",train
2089,"Esente z'eby'emizaano nizikozesibwa kubi, eki nikiteganisa enkora nungi omu kitongore ekyo.",train
2090,Hariho emishango y'obushuma erikuteberezibwa omu kitongore ekirikujunanizibwa ahakugura ebintu omu Disiturikiti.,train
2091,Esente z'eihanga zishemereire kukuratirwa kandi bakazireebuuza kugira ngu ziremwe kukozesibwa kubi.,test
2092,"Abakozi baha Disiturikiti, bashemereire kuheereza abantu baabo embaririra y'esente eziheirweyo kukoreesibwa omu Disiturikiti egyo.",train
2093,Esente za Disiturikiti nizibaasa kuhindurwa zikwate omuhanda gwa purogyekiti ezirikugyenderera kumaraho obworo.,train
2094,Ebintu byabo boona abarikujunanwa kwejumbira omu bushomankuzi bishemereire kubohwa.,train
2095,Abakozi ba Gavumenti abamwe nibajunanwa bataine rubanja eiziina ryabo risisikara.,train
2096,"Okuburwa obujurizi, nikukira kureebeka omu mishango y'obushumankuzi ahabw'okugira ngu abukirikukwataho, nibashereka ebibarikuba bakozire.",train
2097,Emishango y'obushomankuzi emingi neebingwa omu kooti ahabw'okuburwa obujurizi.,train
2098,Ebitongore bishemereire kukoresa embaririra y'esente eya tekinorogye omu kurwanisa obushomankuzi.,train
2099,"Enkora y'okuperereza omu ofiisi za Gavumenti neekira kubaho, ekirikubaasa kureeta okubeherera abantu abamwe.",train
2100,"National forestry Authority, ekitongore ekirikujunanizibwa ahabw'amahamba , nikikira kujunanwa okugakozesa kubi.",train
2101,Abakuru bakamugambira eki yaabaire ashemereire kukora,train
2102,Abakuru bakaba batarikumwesiga.,train
2103,Hakaba hatariho bujurizi oburikumara okusingisa omuntu orubanja.,train
2104,Ruhanga n'owamaani.,test
2105,Akaba naakundwa abantu.,train
2106,Hariho okutema emiti okuhinguraine omu mwanya ogwo.,train
2107,"Abantu b'omuri Adjumani, batungire emyoga erikubaasa kubahwera kwejumba omu bizinesi.",train
2108,Gavumenti ehereize abantu omugisha gw'okutunga emirimo.,train
2109,Disiturikiti neija kunywanisa emirimo ya purogyekiti.,train
2110,Abakungu bakashoborora ngu abantu nibetenga emyoga yonka erikubabaasisa kutandikaho ekintu eky'omugasho.,dev
2111,Purogyekiti negyenderera okwimusya omutindo gw'eminyeeto.,train
2112,Empungi tizejumbire omu mirimo ya bizinesi.,train
2113,Abantu tibarikuguma n'obuhangu obu batungire omu bizinesi.,train
2114,"Ebirungi bya purogyekiti, bishemereire kugabirwa abantu boona omubipimo ebirikwingana.",train
2115,Emigisha eshemereire kuhebwa abo bonka abarikugyetaaga.,train
2116,Empungi nazo niziija kutunga omugisha okwejumba omu purogyekiti.,train
2117,Abantu baaheza kubakwata ahabw'okuhenda ebiragiro.,train
2118,Amahe gareebire ngu obuhangwa bw'ensi bubangirwe kandi burinzirwe.,train
2119,Abantu baine kutunga obundi burugo bw'amajuta.,train
2120,Abahenzi b'ebiragiro bari omu kihome aha poriisi.,train
2121,Abantu ababaire nibatahirira ebibira bakwasirwe.,train
2122,Bajunanirwe omushango gw'okuhenda ebiragiro by'amahamba.,train
2123,"Abarikuteekateekwaho kukora ebihagaro, batwairwe omu kooti kugira ngu batungye oburinganiza.",dev
2124,Abaporiisi bakakwata ebyoma ebyakoresiibwe omu kutema emiti.,train
2125,"Gavumenti ekataho ebiragiro by'okukuratirwa, emirimo y'eby'amahamba yaaba neegyenda omu maisho.",train
2126,Gavumenti etweire obujunanizibwa okubangira emiringo y'emiti etari emwe n'emwe.,train
2127,Abakuru omu disiturikiti ya Adjumani bakemereza okuguza amakara kugira ngu babaase kuhwera ebibira.,train
2128,Abantu ba Adjumani nibetenga okutunga amaizi omu buryo buterereire.,train
2129,Abantu nibamara obwire bwingi barikusherura amaizi g'okukozesa omu maka gaabo.,train
2130,Abantu nibetenga obuheereza bw'okubahisyaho amaizi.,train
2131,Abantu baingi nibaba berundaniire aha burugo bw'amaizi ekirikugareetera kutokoora.,train
2132,Gavumenti eshemereire kwombeka za naikondo omu mwanya ogwo.,train
2133,Amaizi tigabonaire kugira ngu gakozesebwe omu maka.,train
2134,Empungi tiziine maizi g'okukoresa omu maka gaabo.,train
2135,Abantu n'amunonga abakazi nibaba nibarwanira omugisha gw'okutunga amaizi.,dev
2136,Abantu nibakoresa amaizi makye okubaisaho amagara gaabo.,train
2137,Gavumenti eriyo neekora enteekateeka z'okutandikiraho abantu oburugo busya bw'amaizi.,train
2138,Gavumenti eshemereire kutungira abantu amaizi marungi agataine kabi.,dev
2139,"Abeebembezi bashemereire kuperereza esente kuruga omu minisiture y'eby'amaizi, babaase kuhikiiriza omurimo ogu.",train
2140,Abakuru aha disiturikiti bariyo nibakora kyona ekirikubaasika okutereeza eshonga egi.,train
2141,"Abakuru aha disiturikiti, baine kworobeza abantu omuringo gw'okutungamu amaizi.",train
2142,Enganzi y'eihanga ekatwara eshonga y'okwombeka za naikondo nk'enkuru munonga kugira ngu abantu batunge amaizi.,train
2143,"Gavumenti neija kufurura empungi, ebatware omu myanya eine amaizi agarikumara.",train
2144,Abantu b'omuri Moyo batungire emyoga n'obwengye bw'okukora bizinesi.,train
2145,"Abantu nibaija kuba nibabaasa kutandika, n'okwejumba omu bizinesi.",train
2146,"Emyoga eyi abantu batungire, neija kubabaasisa kutunga esente.",train
2147,Abantu batungire esente z'okutandikisa ezireije kubabaasisa okwejumba omu mirimo ya bizinesi.,train
2148,Abantu nibaija kuhamya ngu baine emirimo kandi nibaija kuba nibabaasa kureeberera amaka gaabo.,train
2149,"Abantu nibaija kutunga entaasya, reero beyongyere omu ntuura yaabo.",train
2150,Disiturikiti neija kuguma neeshagika emirimo y'abantu okutunguura entuura yaabo.,train
2151,Abantu bakahutuurwa kugira ngu bakore munonga kugira ngu babaase kureeberera gye bizinesi zaabo.,train
2152,Obuheereza omu by'amagara nibubi munonga omu disiturikiti.,train
2153,Abakuru omu disiturikiti baine kusiimwa ahabw'okugira ngu babaasize kukora aha ndwara y'akakonko.,train
2154,Abakungu bakakora omurimo ogurikutangaaza.,train
2155,"Disiturikiti ekabaasa kukora ekirikwetengwa okureeba ngu yamaraho endwara, ekitarabaasize kukorwa disiturikiti ezindi.",train
2156,Adjumani eine abashaho barungi kandi abaine obukugu.,train
2157,Disiturikiti neyetaaga abakozi abaine emyoga kandi barikubaasa kumaraho endwara.,train
2158,Abashaho tibaine bintu by'okukoresa baaba nibaragurira abarwaire.,train
2159,Abashaho tibarikwetegyereza gye endwara y'akakonko.,train
2160,Minisiture eine kugaba obuheereza omuri buri kyanga.,train
2161,Minisiture eine kwongyera amaani omu kukyebera abantu omu myanya yoona.,train
2162,"Okweyongyera kw'empungi ezirikwija omu ihanga, nikubaasa kujanjaza endwara.",test
2163,Abantu tibarikwesiga ebirugire omukukyebera endwara ya Korona ebirikugambwa akakiiko akatairweho.,train
2164,"Abantu nibateekateeka ngu ebirugiremu, bikorairwe aha Disiturikiti.",train
2165,"Abakozi ba disiturikiti abamwe, bakakyeberwa bashangwa baine oburwaire bwa Korona.",train
2166,"Minisiture ekooreka obugara bwayo obu abaabaire bakyebeirwe bakashangwamu oburwaire, bakakyebererwa omu bicweka ebindi bashangwa batabwine.",train
2167,Abantu abamwe tibarwaire kandi nibahandikwaho nk'abarwaire.,train
2168,"Ebirugire omu karuuru ka Arua, birimu okubanganisa kwingi.",train
2169,Disiturikiti terikukuratirira abarwaire abarikuba barimu.,train
2170,Abantu baine okubanganisa aha birugiremu omu disiturikiti.,train
2171,Disiturikiti teine buhwezi bw'erikuheereza abashangirwe n'oburwaire.,train
2172,Ebimwe ebirugire omu karuuru ka disiturikiti tibihikire.,train
2173,"Akakiiko ka disiturikiti, kashemereire kukuratira ebiragiro.",train
2174,"Abakozi abamwe tibarabaasize kubugana mukuru weihanga, ahabw'ebirugire omu kukyeberwa Korona ebitahikire.",train
2175,Abesimbireho abamwe tihaine orikubahakanisa omu karuuru aka boona.,train
2176,Eka egyo ehereize omu myanya etari emwe omu mahe.,train
2177,Ishe akaba ari ofiisa omu biro bya Amin.,train
2178,Omukiiki omu ishengyero akakurira aha nsharo ya Uganda.,train
2179,"Eka egyo ekagaruka omu Uganda, obutegyeki bwaheza kuhinduka omu mwaka rukumi orwenda kinaana na mukaaga.",train
2180,Puraimare akagyegyera ahaishomero eriri aha nsharo.,train
2181,Akaba nafayo aha mishomo ye.,train
2182,Akajwekwa diguri kuruga Makerere Yunivasite.,train
2183,Akaba naakunda okwega.,train
2184,Akatandika kuha abantu obwengye aha Uganda Christian University.,train
2185,Niwe yatandikire ekigombe ekyo omwihanga.,train
2186,Akatunga omurimo omubintu bye ebiyashomire.,train
2187,Akaba nafayo ahamirimo ye omu kitongore.,train
2188,Akaba aine ekyetengo ky'okujwekyera abantu b'owaabo.,train
2189,Akataaha omu by'obutegyeki yahakahakanira omwanya gw'eby'obutegyeki.,train
2190,Bamurahiza nk'omukazi omukiiki omwishengyero orikujwekyera disituriki.,train
2191,Abantu bakateekateeka ngu nibaza kusingwa bayesimbaho nawe.,train
2192,Akahinduka omukiiki omwishengyero hateine omuhakanisize.,train
2193,Nayenda ngu abantu be bagire amagara marungi.,train
2194,Nayetegyereza oburemeezi bw'abantu kukira abandi boona.,train
2195,"Namanya kukorengana n'abantu, hamwe n'oburemeezi bwabo obutari bumwe.",train
2196,Nagyenderera okuhindura entuura eya buriijo obwo arikuhisya ahabantu ebintu bitari bimwe na bimwe.,train
2197,Nayenda ngu abantu batunge ebikuru ebibarikwetenga.,train
2198,Omukiiki omwishengyero aine amaka.,train
2199,"Abantu b'omumwanya ogwo, bejumbire omu buhingi n'oburiisa.",train
2200,Abahingi nibatunga embibo y'omutindo gw'ahansi.,train
2201,"Ebicweka makumi ataano by'embibo erikuguzibwa omu butare bwa Uganda, egingiriire.",train
2202,Abahingi baingi omu kicweeka kimwe bakagura embibo egingiriire.,train
2203,"Omushomo gw'ebiro bibiri, gukatebekanisibwa kwegyesa abahingi, ebirikukwata aha mbibo egingiriire.",train
2204,"Obugabe bw'abantu, n'obusingye obu buri omwe ashemereire kuba aine omunsi yoona.",train
2205,"Obu yaabaire ari omu mirimo ya bizinesi, akaba naahereza buri omwe ekitiinisa.",train
2206,Twine kukwatanisa n'abu kirikukwataho.,train
2207,Abahingi n'abariisa baine obugabe kwejumba omu kureetaho ebiteiso.,train
2208,Kurabira omu kutendekwa abahingi bakamanya obugabe bwabo.,train
2209,Abahingi bakegyesibwa ebirikukwata aha mbibo egingiriire hamwe n'oburemeezi bwayo.,train
2210,Abahingi bakaba batarikumanya ngu nabo baine obugabe bwabo.,train
2211,Bamanyisiibwe ahu barikubaasa kutunga embibo nungi.,train
2212,Abeebembezi aha disiturikiti bakegyesa abahingi obugabe bwabo n'ebi bashemereire kukuratira.,train
2213,Kikabongyera amaani g'okubaasa kuhikiiriza ebigyendererwa byabo kurungi.,train
2214,Guruupu nyingi zirugireyo kwegyesa abahingi ebirikukwata ahambibo egingiriire omu katare.,train
2215,Embibo egingiriire neeshiisha amasharuura.,train
2216,Nibaguza abahingi embibo erikworeka ngu ninungi kwonka eyangira kimwe kumera.,train
2217,Embibo egingiriire terikwera kurungi kandi neetuma abahingi baaguma bari abooro.,train
2218,"Abakuru ahabyaro bakahabura abahingi, obutakozesa embibo egyo.",train
2219,Abakristaayo bariyo nibekwasa oburwaire okuremwa kuhayo kimwe kyaikumi.,train
2220,Ni Ruhanga w'ebiro byona.,train
2221,Omwebembezi weihanga akarangirira okwiguraho amaramizo esande ehweire.,train
2222,Akabahabura kujanjaaza ekigambo kya Ruhanga omu shonda zoona z'eihanga.,train
2223,Ekanisa ekahwera enkumi z'abantu okutunga oburugo bw'amaizi burungi.,train
2224,Omukazi w'omwahure akareetera eminyeeto purogyekiti y'okubaziira.,train
2225,Enju y'omwahure eriyo neeyombekwa.,train
2226,Kenya ekeiguraho emyanya y'okuramizamu kwonka yaataho ebiragiro by'amaani.,train
2227,Ekigombe kiriyo nikyegyesa abantu aha kabi k'abaishiki kugira enda bakiri bato.,train
2228,Eminyeeto neebaasa kutunga endwara ezirikuruga omu kuteerana.,train
2229,Eminyeeto eshemereire kwetantara okwerundaana omu myanya erimu abantu baingi.,train
2230,"Haihi kimwe kyakataano ky'abaishiki abatandika kushuna amabeere omu Africa, abarikutwara enda.",train
2231,"Omwishiki ku arikutwara enda akiri muto, hariho akabi k'okugira oburemeezi omu kuzaara.",train
2232,"Omwegyesa omukazi orikujunaanizibwa aha baishiki, akabaha amagyezi maingi.",train
2233,Nikirungi kutunga obujanjaabi okukira okugira eshoni.,train
2234,Enkora erikurizibira okutwara enda ehwereire abaishiki okwetantara kutwara enda bukiri kare.,train
2235,Emyaka y'okutwara enda omwishiki akiri muto ni kuruga ahari ikumi n'eshatu kuhisya ikumi na mwenda.,train
2236,"Emishango y'okutoroboza abaishiki, nimingi ebiro ebi.",train
2237,Eminyeeto neekira kugira eshoni okugamba aha bikwatiiriine n'okuteerana.,train
2238,"Obuheereza bw'abakazi kukyebeza baaba baine enda, hati bugyenzire nibweyongyera kubonera.",train
2239,"Abashiki bato, bari omu kabi kahango k'okuremererwa baaba nibazaara.",train
2240,Omu bwire bw'oburwaire abaishiki okutwara enda bakiri bato kukeyongyera,train
2241,"Abashaho abatendekirwe ahairwariro erikuru, nibo barikukira kushemeza abakazi barikuzaara.",train
2242,Abaishiki waaganira nabo buri omwe okwe nikiborobera nibabaasa kugamba kugamaba aha nshonga ezikwatairiine n'okuteerana hamwe n'okuzaara.,train
2243,Za kampuni nizibaasa kwija kuferwa emigisha zaaba zitehandikisize.,train
2244,Hakabaho orukiiko na kampuni z'amajuta omu matemba ga Uganda.,train
2245,"Zakampuni omu burengyerwizooba bwa Uganda, nizenda ngu zikorengane n'abantu barungi abarikuziha ebintu.",train
2246,Gavumenti eraganiise kuheereza disiturikiti ensya amaizi.,train
2247,"Za Kampuni zihabwirwe kwehandikisa, kitari ekyo, tizirikwija kutunga obuhwezi oburiho.",train
2248,"Omugisha gw'okutendekwa oguriho, n'ogw'abashubuzi kugira ngu bamanye oku bari kuhandikisa bizinesi zaabo.",train
2249,Abeebembezi baine kushoborora gye omuringo gwabo ogu barikurihiriramu eitaka.,train
2250,Nibaza kukozesa eminyeeto omu mwanya ogwo.,train
2251,Bashemereire kuba nibaheereza ebiragiro by'abakozi birungi.,train
2252,"Abantu abareije kushangwa baine ebirikwetengwa, nibaheebwa emirimo.",train
2253,Kampuni eyorekire ngu neeyenda okukorera omuri Masaka.,train
2254,Kampuni z'amajuta zishemereire kushoborora ebiragiro ebi zirikugyenderaho omundimi z'enzarwa.,train
2255,"Ku baraabe nibagambira abantu, bashemereire kwegyendesereza orurimi oru barikukozesa.",train
2256,"Baine kuhwera abantu, okumanya emigasho eibarikwiija kutunga.",test
2257,Puroguramu neija kutaho ehururu y'okumanyisa abantu omumukoro gw'okujaguza.,train
2258,Ekitongore kikagabira abaishiki b'ekibiina kya mushanju paadi z'okukoresa omu nshonga z'abakazi.,train
2259,"Bakaraganisa kugaruka bakagabira abaishiki abari omu bibiina ebindi za paadi , amashomero gaaheza kutandika.",train
2260,Bakahwera abaana barikubaheereza eby'okukozesa omwishomero.,train
2261,Abaana barungi abeine emicwe mirungi  naija kubashashurira ebishare by'eishomero.,train
2262,"Abegyesa bakatunga esente ezirikwingana obukaikuru bubiri, okukora aha byetengo byabo, omu biro by'oburwaire.",train
2263,Eki nikikora omurimo muhango okureetera abegyesa omuhimbo gw'okukora.,train
2264,Mukuru w'eishomero nawe naija kugasirwa omu purogyekiti egi.,train
2265,"Mukuru w'entebe ahakyaro, akaba ari omwegi omwishomero eryo.",train
2266,"Abegyesa boona nibeija kuheebwa ebiconco, abaana boona ku baratunge eidaara ry'okubanza.",train
2267,"Akaheebwa ekiconco, ahabw'omurimo muhango oguyakozire omukuhikisa kurungi abaana beishomero eryo.",train
2268,Mwena mwine kukora n'amaani omu mishomo yaanyu.,train
2269,"Tihaine eishomero eririkubaasa kusingura, ritaine abegyesa barungi.",train
2270,"Abaishiki okutwara enda bakiri bato, nikyo kirikukirayo kutaba eikono abaishiki omu mishomo yaabo.",train
2271,Akeshereko kakatuma abaishiki bamara obwiire bwingi nabasigazi hamwe nabashaija.,train
2272,Omuzaire okufayo kumanya ebirikugyenda omu maisho nikituma omwegi yaagira emicwe mirungi omu kibiina.,train
2273,Abayegyeireho omwishomero eryo bakareeta eby'okukozesa omwishomero.,train
2274,Obuhwezi bwizira omu bwiire obu burikwetengwa.,train
2275,"Okuheebwa obuhwezi obu, nikiija kuhwera abeegi okutunga obwegyese obw'omutindo gwahaiguru.",train
2276,Mwebare kutuhwera kuhinduka abazaire abarikwesiimisa.,train
2277,"Okukora kubi, kukarugirira aha kwosha kwabegyesa.",train
2278,Okutunga enjoki nikihwera abahingi kutunga entaasya.,train
2279,Tibakatungire okutendekwa kurungi omu by'enjoki.,train
2280,Akaba naayenda kweyongyera kutendekwa omu by'enjoki.,train
2281,Okutendekwa kukata omutima omu kuheereza eby'obuhangwa ekitiinisa.,train
2282,Munyanyazi agasiirwe omu kukoresa ebihumi ebyomurembe.,train
2283,Bakeehayo okuyonja ekyanga kyabo.,train
2284,Eminyeeto kuruga omu kampu y'empungi bejumbire munonga omu mirimo.,train
2285,Obwoki bw'enjoki bwine emigasho mingi aha magara.,train
2286,Za tiimu zikatandika okuhutuura abantu ahaburiisa bwenjoki omu kyanga.,train
2287,Tikirikwetengyesa esente nyingi okutandika kuriisa enjoki.,train
2288,"Obwiire obubarikumara nibatendekwa, nibuba bumanyirwe.",train
2289,Okurinda ebihandiiko n'ekyomugasho omubuhingi n'oburiisa.,train
