Key,Text,split
3460,Omubaka wa paalamenti yateebwa ku kakalu k'obukadde ataano ez'obutaliiwo.,train
3461,Omuwaabi yasabye akakalu akalimu obukwakkulizo obukakali.,train
3462,Omulamuzi yayimirizza okuwulira omusango okutuuka olunaku olulala.,train
3463,Ppaaka ya Arua tejja kuba na mugaso singa enaagenda mu maaso nga teba na masannyalaze.,train
3464,Abavuzi ba takisi bateekeddwa okutondawo ebibiina by'obwegassi.,train
3465,Amyuka Katikkiro yakuulidde okuggulawo kwa paaka ya takisi eya Arua.,train
3466,Gavumenti yazimba paaka ya takisi eya Arua.,train
3467,Gavumenti yagula genereeta okwongera ku bungi bw'amasannyalaze mu kitundu.,train
3468,Paaka ya takisi n'olwekyo yeesigama ku masannyalaze agamala.,train
3469,Gvaumenti ejja kwongeza ku nfulumya y'amasannyalaze okuva ku bbibiro lry'e Karuma.,test
3470,Abantu ba Arua bajja kuba n'obuzibu bw'amasannyalaze mu myaka ebiri egiddako.,train
3471,Amayumba amalala mu bugwanjuba bwa Nile gajja kuyungibwamu amasannyalaze.,dev
3472,Paaka ya takisi ejja kwongera ku bwangu bw'entambula mu mulimu gw'entambula.,train
3473,Paaka ya takisi ejja kuwa abantu ba Arua emirimu.,train
3474,Paaka ya takisi nnungi nnyo okukoleramu emirimu.,test
3475,Abantu bajja kwongeza ku nnyingiza y'ensimbi zaabwe.,train
3476,Paaka ya takisi eya Arua kifo kirungi ku katale.,train
3477,Gavumenti ejja kuzimba entindo ssatu mu Arua.,train
3478,Entindo eziyimiridde zijja kugwa akaseera konna.,train
3479,Entindo ezimu zaakolebwa mu mbaawo.,train
3480,Ekitongole kya Uganda National roads authority kijja kuba n'obuvunaanyizibwa bw'okuzimba.,train
3481,Okuzimba olutindo kujja kutwala emyaka essatu.,train
3482,Ekitongole ekivunaanyizibwa ku nguudo mu Uganda kirina obuyinza obwenkomeredde ku kuzimba entindo.,train
3483,Kampuni ezimba eteekeddwa okukolera awamu n'abobuyinza ku nguudo.,train
3484,Kampuni ejja kuzimba entindo ezigenda okuwangaala emyaka kikumi mu abiri.,train
3485,Ab'obuyinza baawa pulojekiti ebbanga ly'obuwangaazi lya myaka esatu.,train
3486,Enguudo mu Arua zijja kuyiibwa kkolansi.,train
3487,Abatuuze bajja kukolera kkampuni ezizimba.,train
3488,Abakulembeze ba disitulikiti bannyonnyola nti okuzimba kulina okukolebwa bulungi era mu bwangu.,train
3489,Wateekeddwa okubaawo embalirira ennungi ku ssente za pulojekiti.,train
3490,Abantu bangi baafiirwa obulamu bwabwe ku lutindo.,train
3491,Abantu tebaasobola kutambuza mmere kubanga olutindo lwayonooneka.,train
3492,Abantu basanyufu ku kuzimba olutindo olupya.,train
3493,Waliyo amataba mu disitulikiti ya Arua.,dev
3494,Abakungu mu Arua baagala okukomezebwawo kw'enkula mu kkuumiro lya Ajai.,train
3495,Waliwo okuyigga ebisolo okutali mu mateeka mu makuumiro g'ebisolo.,train
3496,Abakungu beetaga enkula okuzzaawo ekifaananyi kya disitulikiti ya Arua.,train
3497,Gavumenti yeddiza obuyinza ku makuumiro g'ebisolo okukuuma n'okutaasa ebisolo by'omu nsiko.,train
3498,Gavumenti eremesezza okuyigga ebisolo okutali mu mateeka nga essaawo amateeka amakakali.,train
3499,Abakungu ba disitulikiti baagala kutumbula obulambuzi bwa kuno mu bantu.,train
3500,Abakungu baagala okwongera ku musolo gwa kuno mu ggwanika lya disitulikiti.,train
3501,Okubuuzibwa n'okwanukula ebibuuzo ku kukuuma ebisolo kujja kuba ku Arua public primary school.,train
3502,Abakungu babuulidde abantu okukuuma ebisolo by'omu nsiko.,train
3503,Ebisolo by'omu nsiko bireeta ssente okuva ebweru.,test
3504,"Uganda erina ennyanja, emigga, ebibira n'ensozi.",train
3505,Abankungu baagala kutunda obulungi bwa West Nile.,train
3506,Uganda erina ebika by'ebisolo eby'enjawulo.,train
3507,Pulezidenti y'ajja okuba omugenyi omukulu ku mukolo.,train
3508,Wajja kubaawo okukebera omusaayi okw'obwereere ku lunaku olwo.,train
3509,Enguudo ennungi zaazimbibwa mu kitundu.,train
3510,"Waliwo obwanguyirwa mu kutuuka mu bbanka, amasomero n'obutale.",test
3511,Waliwo ekyukakyuka y'amaanyi mu ndabika y'ekibuga.,train
3512,Amataala g'oku nguudo agakozesa amaanyi g'enjuba ga layisi okussaawo n'okukuzesa kubanga geekolera amasannyalaze gaago.,train
3513,Kwe kwali okuggulawo ppaaka ya ttakisi empya mu butongole.,train
3514,Ppaaka y'emu ku nkulaakulana empya mu kitundu.,train
3515,"Abasuubuzi b'oku nguudo baleeta omugotteko gw'ebidduka, obukyafu n'okusuulasuula kasasiro.",dev
3516,Loole zijja kusimba wabweru wa ppaaka.,train
3517,Okulwawo kw'obuyambi kireetera enteekateeka embi.,train
3518,Omukulembeze wa disitulikiti yakakasa obufu bw'ebyogerebwa ku kibuga.,train
3519,Disitulikiti efunye obuyambi okuva mu pulojekiti ez'enjawulo okuva omwaka oguwedde.,dev
3520,Ppaaka ejja kuba n'ekizimbe ekigulwamu ebintu ekinene.,train
3521,Minisita y'ajja okuba omugenyi w'olunaku omukulu.,train
3522,Abantu baganyuddwa mu sikaala z'amaka g'obwa pulezidenti.,train
3523,Abayizi ababiri baayitira mu ddaala erisooka mu bigezo bya pulayimale eby'akamalirizo.,train
3524,Abazadde be baali tebasobola kusasula bisale bya ssomero lya sekendule.,train
3525,Abaana mu byalo basanga okusoomoozebwa kungi mu kusoma.,train
3526,Ebizibu by'enzijanjaba biviirako okukola obubi ku ssomero.,train
3527,Yasaba abantu okwongera okuwagira abalenzi okutuusa lwe bamaliriza emisomo gyabwe.,test
3528,Maama w'abalenzi yasiima olw'omukisa ogwamuweebwa.,train
3529,Abazadde tebasobola kusasula bisale bya ssomero bya kusoma kw'omulenzi okwa sekendule.,train
3530,Ttiimu y'ekyalo ey'omupiira yawangulwa ttiimu engenyi ssabbiiti ewedde.,train
3531,Tiimu zonna zikwata kifo kya mukaga ku kimeeza.,train
3532,Ttiimu ya proline y'emu ku ttiimu ezisinga mu Uganda.,train
3533,Omupiira gwaggweredde mu maliri.,train
3534,Ekitongole kikakasizza okuteeka obukadde busatu mu mupiira gw'abakyala.,train
3535,Kye kikopo ky'empaka z'omupiira ekikulu mu ggwanga.,train
3536,Ttiimu yaggyibwako ku mwetooloolo ogwokusatu.,train
3537,Onduparaka yawangulwa Vipers mu mupiira gw'akamalirizo.,train
3538,Ttiimu y'omupiira yalemeddwa okutuuka ku z'akamalirizo ng'oggyeko amaanyi gonna.,train
3539,Ttiimu ya VIpers ejja kukiikirira Uganda mu mpaka za Africa.,train
3540,Ttiimu zijja kuzajja omuzannyo gwa ttiimu ezaawanguddwa eggulo.,train
3541,Waliwo emisango gy'ekibba ttaka mungi mu Uganda ennaku zino.,train
3542,Ettaka liri kumpi n'ekisaawe ky'ennyonyi.,train
3543,Omusajja omukadde ayagala gavumenti emuliyirire olw'ettaka lye yatwala.,train
3544,Poliisi yasabye famire eve ku ttaka mu bwangu ddala.,dev
3545,Twali tetumanyi nti ekitundu ku ttaka lyaffe kya kisaawe kya nnyonyi.,train
3546,"Ekizimbe bwe kirambibwa, kabonero akalaga nti kya kumenyebwa.",train
3547,Gavumenti yabasaba okulaga obukakafu ku bwannannyini ku ttaka.,train
3548,Babadde ku ttaka lino okuva obuto.,train
3549,Gavumenti emalirizza enteekateeka z'okuliyirira abatu abaakosebwa okuzimbibwa kw'ekisaawe ky'ennyonyi.,train
3550,Ettaka kye kimu ku by'obugagga ebisingira ddala jjajja waffe omukyala bye yatulekera.,test
3551,Taata waabwe yakola omulimu mu byafaayo by'ebyobufuzi bya Uganda.,train
3552,Yasaba gavumenti waakiri ettwaleko mmita ntono ku ttaka.,train
3553,Kumpi tetulina kye tulina ate baagala kulitutwakako.,train
3554,Gavumenti yalonda ettaka lino ng'eddungi okussaako ekisaawe ky'ennyonyi.,train
3555,Ettaka kijjukizo ky'eyaliko pulezidenti w'egganga lyaffe.,train
3556,Abakungu bagamba nti ettaka lya gavumenti.,train
3557,Twetafuna kwanukulwa kwonna ku byogerebwa okuva ew'omwogezi wa poliisi.,train
3558,Omukungu teyaddamu ne bwe twagezaako okumutuukirira okuyita mu bubaka bw'oku ssimu.,train
3559,Omuwendo gw'abaana abalwala amaaso gweyongera.,train
3560,Okukebera amaaso kwakolebwa mu limu ku ssomero mu kitundu.,train
3561,Obuzibu ng'obwo bweyolekera nnyo mu baana.,train
3562,Baana bangi balina obizibu by'amaaso obitonotono.,train
3563,Abakulembeze ba disitulikiti baategese okulonda.,train
3564,Basomesa n'abazadde ku ndabirira y'amaaso g'abaana baabwe.,train
3565,Abasomesa abaatandika omulimu basomesa mu masomero ago.,train
3566,Ekitongole kyayamba mu kulwanyisa obulemu mu baana.,train
3567,Abaana abatalaba bulungi bayinza okusosolebwa mu ssomero.,train
3568,Abasomesa bajja kufaayo nnyo ku baana abalina obuzibu bw'amaaso buno.,train
3569,Abaana abalina ebizibu by'amaaso batawaanyizibwa okukola emirimu egibaweebwa mu kibiina.,train
3570,Obulemu bulemesa abaana okukozesa ebintu ebimu.,train
3571,"Mu bigezo, abaana baaweebwa olupapula lw'olulimi oluwandiike olwa bamuzibe.",train
3572,Omwana alina eriiso limu lyokka.,train
3573,Bateekateeka okuzimba ekisulo ky'abaana abaliko obulemu.,train
3574,Abakungu ba gavumenti baakwatibwa olw'okubulankanya obuyambi.,train
3575,Omukulu w'essomero naye yakwatiddwa olw'okukozesa obubi ssente z'essomero ez'enkulaakulana.,train
3576,Ebikolwa by'abagolozi b'ebibuuzo byali byewuunyisa era nga bya bukambwe.,train
3577,Poliisi enoonyereza ku kukozesa kw'ensimbi kwonna okubi.,train
3578,Ensimbi zaali ziteekeddwa kutumbula bintu ebigasiza abantu awamu mu kitundu.,train
3579,Abakungu bakungaanyizza obujulizi okukakasa okukozesa obubi obuyambi.,train
3580,Abalondoola baagenda mu maaso okulondoola omutindo gw'enguudo ezaazimbibwa.,train
3581,Omukulu w'essomero ne bbaasa baakwatibwa ku by'obufere ebyogerebwa.,train
3582,Waaliwo okwemulugunya okwetooloola ekibuga ku nguudo embi.,train
3583,Okussibwa eddaala kwava ku kunoonyereza kw'okusuulawo obuvunaanyizibwa ekiro.,train
3584,Omukulembeze kayingo ow'oludda oluvuganya gavumenti yakwatiddwa ng'akulembeddemu okutambula okugenda ku kitebe ky'ekibiina ekikulu.,train
3585,Abakungu baalina akakwate ku poliisi ya Arua.,train
3586,Bassibwa amadaala.,train
3587,Omukungu yavunaanibwa okusuulirira emirimu gye.,train
3588,Omu ku bakungu yakakasibwa nga talina musango mu kkooti ekwasisa empisa.,train
3589,Akakiiko ka poliisi akakwasisa empisa kaamalawo obutakkaanya.,test
3590,Baasingisibwa omusango bw'obutawa pulezidenti bukuumi.,train
3591,Baali balina okuwa pulezidenti obukuumi obumala.,train
3592,Bonna baaweebwa omukisa okujulira eri omulamuzi.,train
3593,Emmotoka ya pulezidenti yakubibwa amayinja mu kunoonya obululu.,train
3594,Poliisi yakozesa omukka ogubalagala ku beekalakaasi.,train
3595,Waaliwo okuyiibwa kw'abapoliisi abangi mu bitundu by'ekibuga eby'enjawulo.,train
3596,Omujulizi alemererwa okuwa obujulizi mu musango gw'okulya mu nsi olukwe oluvannyuma lw'okulumbibwa ekiddukano.,train
3597,Ebitongole ebikuumaddembe eby'enjawulo byali bivunaanyizibwa ku kuwa oluseregende lw'emmotoka za pulezidenti obukuumi.,train
3598,Abakulembeze abalonde n'abakungu ba gavumenti abalala balina obuvunaanyizibwa okukuuma pulezidenti.,train
3599,Waliwo okweyongera mu kusoma obwa yinginiya ku ttendekero aga waggulu.,train
3600,Lwaki abaakatikkirwa basanga obuzibu mu kufuna emirimu gy'obwa yinginiya?,train
3601,"Okufuuka yinginiya, olina okuba ng'omaliriza okugezesebwa okw'emyaka ena mu bwa yinginiya.",train
3602,Waliwo enteekateeka egenda mu maaso ey'okukuuma ekibuga nga kiyonjo.,train
3603,"Okufuuka yingiya omuwandiise, olina okuba ng'olina obumanyirivu bwa emyaka kkumi.",train
3604,Waliwo ba yinginiya batono okwetooloola eggwanga.,train
3605,Oteekwa okusasula ssente z'obwa mmemba emitwala gya Uganda esatu nga weewandiisa.,train
3606,Abayizi batera okusoma koosi z'obwa yinginiya.,train
3607,Omugigi omuto guyinza kuzzibwamu gutya amaanyi?,train
3608,Akatale kazimbibwa.,train
3609,Abantu bonna mu kitundu balina kye balowooza kw'ekyo ekiriwo.,train
3610,Ebintu abantu bye beetaaga byanoonyezebwa ng'obudde tebunnatuuka.,train
3611,Okulonda kutera okubeeramu ebikolwa by'effujjo.,train
3612,Okuddamu okulonda kwa ddi?,train
3613,Abakungu ba poliisi basobola okuwerebwa ku mulimu.,train
3614,Abakungu tebalina kusuulirira mirimu gyabwe.,train
3615,Ani mukungu wa poliisi?,train
3616,Abakungu ba poliisi balina okugoberera ebiragiro ebibaweebwa ababakulira.,train
3617,Abapoliisi abaagaanye okutwala ebiragiro bakangavvuddwa.,train
3618,Omuduumizi ali mu kisaawa y'alambika abalala.,train
3619,Abapoliisi bawuliziganya batya nga bali mu kisaawe.,train
3620,Ebbiina be bantu abangi abakungaana mu ngeri etali nteeketeeke.,train
3621,Okuyiibwa kiruma nnyo.,train
3622,Abapoliisi balina okweyisa bulungi nga bakola emirimu gyabwe.,train
3623,Kirungi okunwerera ku kusalawo kwo.,train
3624,Faayo ku bulamu bw'abantu abalala.,train
3625,Poliisi yayiibwa okukkakkanya ekeegugungo.,train
3626,Kituufu nti kkookolo tajjanjabibwa?,train
3627,Obujjanjabi bulina okufunibwa buli omu.,train
3628,Ekyuma kya kkookolo kikola ki ku mulwadde wa kkooko?,train
3629,Akasanduuko k'obujjanjabi obusookerwako kabaamu ki?,train
3630,Kkookolo ayinza okukosa ebitundu by'omubiri eby'enjawulo.,train
3631,Kkookolo asobola okujjanjabibwa.,train
3632,Abasawo bakola ki?,train
3633,Abasawo bajjanjaba abalwadde mu ddwaliro.,train
3634,Abalwadde ba kkookolo bgenda mu bifo ewajjanjabirwa kkookolo.,train
3635,Ebifo ewazaalirwa eby'obwannannyini bitera okuba eby'obuseere.,train
3636,Enteekateeka yaffe ey'enkomeredde eri ki?,train
3637,"Gye buvuddeko, abantu bangi balina kkookolo mu Uganda.",train
3638,Buli disitulikiti erina okubeera n'eddwaliro ekkulu.,train
3639,Omuntu ali okubeera ne kkookolo oba nga tamulina.,train
3640,Tuyinza kulwanyisa tutya kkookolo?,train
3641,Abalwadde ba kkookolo beetaaga obujjanjabi obulungi.,train
3642,Twetaaga amalwaliro amalala agasobola okujjanjaba kkookolo.,train
3643,Bitundu bimeka ebisangibwa mu Uganda?,train
3644,Abakulembeze balina obusobozi okukyusa obulamu bw'abantu be bakulembera.,train
3645,Abavubuka bakubirizibwa okutwala ebifo byobukulembeze.,train
3646,Wooteeri okusinga za kusulamu.,train
3647,Gavumenti evvudeyo ne pulogulaamu okuyamba abavubuka.,train
3648,Abakulembeze b'abavubuka balina okulwana okukulaakulanya bavubuka bannaabwe.,train
3649,Kozesa buli mukisa oguliwo.,train
3650,Abavubuka baganyuddwa mu bakulembeze baabwe?,train
3651,Ki ekiyinza okuba omuziziko mu nkulaakulana y'abavuvuka ey'omu maaso.,train
3652,Abavubuka temukkiriza muntu yenna kubayisaamu maaso.,train
3653,Abavubuka abamu babakozesebwa kubanga tebasobola kwennyonnyolako.,train
3654,Enteekateeka za gavumenti zirina okutwalibwa ng'enkulu.,train
3655,Okusaansaanya obubaka kwe kububunyisa.,train
3656,Abakulembeze b'abavuvuka balina muli ki?,train
3657,Enteekateeka za gavumenti ziruubirirwamu kuganyula bantu.,train
3658,Ebifo ewasangibwa amazzi biwanirira emirimu ng'obuvubi.,train
3659,Biki ebirambika abavubi abakoera ku nnyanja mu Uganda?,train
3660,Albert Nile mu butuufu nnene.,train
3661,Entobazi n'ebibira bisaanyiziddwawo okufuna aw'okubeera.,train
3662,Amazzi kyetaago.,train
3663,Entobazi zirina okukuumibwa.,train
3664,Emyalo giri emeka ku nnyanja Nalubaale?,train
3665,Wali olambuddeko ku nnyanja Muttanzige?,train
3666,Bifo ki ebimu ebisobola okuggyibwamu amazzi mu Uganda?,train
3667,"Ebiseera ebisinga, omugenyi omukulu alina okwogera ku mukolo.",train
3668,Lwaki kyogerebwa nnyo nti amazzi bwe bulamu?,train
3669,Waliwo emigga mingi mu Uganda.,train
3670,Abapoliisi ebiragiro babiggya wa?,train
3671,Pulezidenti ateekeddwa okuweebwa obukuumi.,train
3672,Bannabyabufuzi bakkirizibwa okutuuza enkungana z'ebyobufuzi.,train
3673,Nnyonyola omugaso gw'ekkanisa mu kitundu.,train
3674,Ekitongole ky'ebidduka ku nguudo kivunaanyizibwa ku ntambula y'emmotoka ku luguudo.,train
3675,Pulezidenti asobola okukyala wonna w'ayagala.,train
3676,Omuduumizi wa poliisi ow'oku ntikko akola ki?,train
3677,Okusuulirira omulimu kye ki okusinziira ku poliisi?,train
3678,Okunoonya obululu ebiseera ebimu kubaamu akavuyo.,train
3679,Si kirungi bulijjo obutafaayo ku ndowooza z'abalala.,train
3680,Bannabyabufuzi bakuba enkugaana z'ebyobufuzi.,train
3681,Lwaki oluguudo lwandibadde luggalwa?,train
3682,Omunoonyereza ku misango alina kukola ki?,test
3683,Abanoonyereza ba poliisi bali buli wamu.,train
3684,Ebikolwa by'obuvuyo bikwata ku poliisi?,train
3685,Pulezidenti atambulira mu luseregende lw'emmotoka.,train
3686,Abapoliisi abasinga babeera mu nkambi.,train
3687,Obudde tebulinda.,train
3688,Omuzannyo oguddako gujja kubeera mu kisaawe.,train
3689,"Ku nkomerero y'ekitundu ky'omuzannyo ekyokubiri, twali tuwangudde.",train
3690,Emirimu gy'okubajja gikolebwa gitya?,train
3691,Ekkooti ekwasisa empisa eganyula ki poliisi?,train
3692,Emisango gy'empisa egyaggulwa ku misirikale gyamuggyibwako.,train
3693,Akabinja akatuukira ddala mu bantu kakola mulimu ki?,train
3694,"Mu mateeka ga Uganda, omuntu taba na musango okujjako nga asingisiddwa.",train
3695,Lwaki poliisi ekolera emirimu gyayo ku kuteebereza?,train
3696,Emmotoka eziwerekera pulezidenti zikuumibwa nnyo.,train
3697,Yewozaako nti teyazza musango mulala.,train
3698,Okunoonyereza kwa puliisi kusobola okugaana.,train
3699,Abaduumizi mu poliisi balina okuwa ebiragiro.,train
3700,Abaserikale balina okutendekebwa okukenga obuzibu.,train
3701,Okwejjusa tekwetaagisa kubanga kuba mu byayita.,train
3702,Abateeberezebwa baleetebwa mu kkooti okuwozesebwa.,train
3703,Ani yalaba nga bakuba emmotoka za pulezidenti amayinja?,train
3704,SSettendekero ezimu zitumbula ebyemizanyo.,train
3705,"Mu biseera by'omusana, enjuba yali eyokya nnyo.",train
3706,Wabweru wawoggana nnyo.,train
3707,Goolo mmeka ezaateebeddwa mu muzannyo?,train
3708,Ndi munyiikaavu nnyo n'omulimu.,train
3709,Lekera awo okunswaliza mu bantu.,train
3710,Naweddemu nnyo amaanyi n'enkola yaffe.,train
3711,Ani eyasembye mu kibiina kyammwe?,train
3712,Nnyumirwa okuzannya omupiira.,train
3713,Ani akulira ttiimu yaffe?,train
3714,Amadirisa gagula mmeka?,train
3715,Ttiimu y'omupiira ekolebwa abazannyi kkumi na babiri.,train
3716,Walina emmere emala?,train
3717,Akatale kye ki?,train
3718,Ani eyali omukozi wo?,train
3719,Kika kya mmotoka ki ekisinga ebbeeyi?,train
3720,Lekera awo okutulugunya omwana wo.,train
3721,Ekyo kye kiteeteeyi kyange kye nsiibamu.,train
3722,Atwala omulimu gwe ng'ekikulu.,train
3723,Lwaki otya ekitamanyiddwa?,train
3724,Twetaaga okutumbula y'omwenkanonkano mu bitundu byaffe.,train
3725,Twetaaga enkola ennungi ey'okugonjoolamu okutulugunya abaana.,train
3726,Oyita mu mitendera ki okufuna ekiwandiiko ekikukkiriza okukola?,train
3727,Ani asobola okumpola?,train
3728,Omaliriza omulimu ogwo ogw'okukolera ewaka?,train
3729,Ofuna mmeka?,train
3730,Nsenya amannyo gange buli lunaku.,train
3731,Saagala langi nzirugavu.,train
3732,Ninayo omuzannyo emisana gano.,train
3733,Twetaaga okuzza emirembe mu bukiikakkono bwa Uganda.,train
3734,Weetaaga okuteeka omukono ku ndagaano.,dev
3735,Omutendesi yanyoleddwa olw'ebyavudde mu muzannyo.,train
3736,Oyambadde mpale nnyimpi?,train
3737,Oli muwagizi wa mupiira?,train
3738,Bazannyi bameka abalina obuvune?,train
3739,Gatonnya gwe mwezi ogusooka mu mwaka.,train
3740,Ennyanja Nalubaale mpanvu kyenkana ki?,test
3741,Ogamba ki?,train
3742,Nkwagala nnyo.,train
3743,Biki ebirina okuteekebwa mu nteekateeka y'okuziika?,train
3744,Nteekateeka okufumbirwa omwaka ogujja.,train
3745,Okuziika kwa ssaawa mmeka?,train
3746,Emmotoka yange nkadde nnyo.,dev
3747,Olina baganda bo abalenzi bameka?,train
3748,Olina okukkiriza mu Katonda?,train
3749,Mpeereza obubaka ku ssimu yange.,train
3750,Bbayibuli ne Kolaani bombi bitabo bitukuvu.,train
3751,Oluyimba olwo lulina ennyiriri mmeka?,train
3752,Bbayibuli egamba nti abakyala balina okuwa abaami baabwe ekitiibwa.,train
3753,Osoma bbayibuli?,train
3754,Enkolagana ki gy'olina n'omugenzi?,train
3755,Muhammed ye nnabbi eyasembayo okusinziira ku busiraamu.,train
3756,Obusiraamu ye ddiini ey'okubiri ku zisinga bunene mu Uganda.,train
3757,Kitabo ki n'olunyiriri by'osoma mu bbayibuli?,train
3758,Lwaki okukozesa ebiragalalagala kibi eri obulamu bwo?,train
3759,Tulina okukomya obutabanguko obwesigamizidde ku kikula.,train
3760,Okutangira kusinga okuwonya.,train
3761,Tutangira tutya okusaasaana kw'omusujja gw'ensiri?,train
3762,Mulimu ki ogukolebwa abakrisitaayo mu kugaziya ekkanisa?,train
3763,Amataffaali g'ebbumba ga mmeka?,train
3764,Osobola okumpa endagiriro egenda ku kkanisa yammwe?,train
3765,Abasumba babuulirira engiri.,train
3766,Teweerabira okusanirira enviiri zo.,train
3767,Ki ky'oteekateeka okukola ng'owummudde?,train
3768,Abasumba bawummulira ku myaka emeka?,train
3769,Twetaaga avujjirira pulojekiti.,train
3770,Olina emyaka emmeka?,train
3771,Wava wa?,train
3772,Nkozesa omukono gwa kkono okuwandiika.,train
3773,Nzirayo waka.,train
3774,Tulina mpulirizwa mmeka?,train
3775,OIina mmeyiro yange?,train
3776,Wawummula ddi?,train
3777,Nnina amaka amalungi.,train
3778,Si nsobi yo nti yafuna obubonero obubi.,train
3779,Baagalana ki abaafumbirwa ku Sande?,train
3780,Abawala Abaganda bafukamira nga babuuza abantu abakulu.,train
3781,Taata alina buvunaanyizibwa ki mu maka?,train
3782,Obeera wa?,train
3783,Taata wange ali mu magye.,dev
3784,Yatwaliddwa mu kakiiko akakwasisa empisa.,train
3785,Owuliriza ennyimba?,train
3786,Bisenge bimeka ebiri mu nnyumba eyo?,train
3787,Abakrisitaayo basoma bbayibuli.,train
3788,Osobola okuyimba oluyimba lw'eggwanga?,train
3789,Twetaaga ebizimbisibwa.,train
3790,Okola biki buli lunaku?,train
3791,Tegeeza abantu ku butabanguko obwesigamiziddwa ku kikula?,train
3792,Yannyamba.,train
3793,Ekinnya kyo ekya kazambi kyenkana kitya?,train
3794,Yagwa ebigezo.,train
3795,Nnyunga ntya kompyuta yange ku mutimbagano?,train
3796,Amazzi kyetaago mu bulamu.,train
3797,Nnyinza kusimba wa emmotoka yange?,train
3798,Omwezi gwokusatu gulina ennaku asatu mu lumu.,train
3799,Osobola okufuna amazzi amayonjo?,train
3800,Twetaaga ekifo ekipya we tusobola okusuula kazambi.,train
3801,Olina ennaku z'okuwummula ku mulimu mmeka?,train
3802,Arua kibuga kiyonjo.,train
3803,Waabaddewo akabenje ku luguudo lw'e Masaka.,train
3804,Abantu bangi baafa olw'akabenje.,train
3805,Abavuzi tebalina kuvuga ndiima.,train
3806,Enguudo zirumu ebinnya bingi nnyo.,train
3807,Loole yeetaaga okuddaabirizibwa.,train
3808,Abantu tebalina kutwalira mateeka mu ngalo.,train
3809,Abakuumi abalala baaleeteddwa okwongera ku bukuumi.,train
3810,Omubbi yalumba omukuumi.,train
3811,Tulina okugoberera amateeka n'ebiragiro.,train
3812,Waabaddewo olutuula lwa kkooti leero.,train
3813,Olutuula lwa kkooti olulala lujja kubaawo enkya.,train
3814,Abateeberezebwa beegaana buli kintu.,train
3815,Abantu balina okunyumirwa empereza ezimu ku bwereere.,train
3816,Twagambiddwa okumenya abakungu bonna abalya enguzi.,train
3817,Olukalala lw'abakungu abalya enguzi lwafulumiziddwa.,train
3818,Akatale akapya kazimbibwa.,train
3819,Okuzimba kwatandika mwaka gumu emabega.,train
3820,Okuzimba kwamalirizibwa.,train
3821,Eddwaliro eppya lizimbibwa.,train
3822,Emmere nnyingi etundibwa mu katale.,train
3823,Amasannyalaze gaabadde gavaavaako eggulo.,train
3824,Baataddewo amasannyalaze g'enjuba.,train
3825,Okuzimba akatale kukyagenda mu maaso.,train
3826,Eddwaliro lyetaaga abasawo abalala.,train
3827,Abasawo balina okuyamba abalwadde.,train
3828,Abakozi beekalakaasizza ku nsonga z'omusaala.,train
3829,Omusaala gwe gwayongezeddwa.,train
3830,Abayizi balina okukola ennyo okuyita obulungi.,train
3831,Omugenyi omukulu yawadde okwogera okunyuvu.,train
3832,Buli omu alina ky'akola ku nkulaakulana y'ekitundu.,train
3833,Ebyenjigiriza byetaaga kwongerwamu.,train
3834,Baakubaganya ebirowozo ku kusoomoozebwa abayizi kwe basanga mu ssomero.,test
3835,Baakubaganya ebirowoozo ne ku ngeri z'okugonjoolamu okusoomoozebwa abaana b'amasomero kwe basanga.,train
3836,Twetaaga okukolera awamu.,train
3837,Minisita yatusabye okukwatagana tubeere mu mirembe.,train
3838,Okumanyisibwa ku byobulamu kukolebwa.,train
3839,Obutabanguko obwesigamiziddwa ku kikula kibonerezebwa.,train
3840,Abaana beetaaga okubudaabudibwa.,train
3841,Abazadde tebalina kubonyaabonya baana baabwe.,train
3842,Obuwangwa bungi nnyo mu nsi.,train
3843,Abaana alina okumanyisibwa ku kabi k'ebisiyaga.,train
3844,Baasabiddwa okuwaayo alipoota.,train
3845,Arua yabaddemu obuzzi bw'emisango bungi omwezi guno.,train
3846,Abaana balina okuwa bakulu baabwe ekitiibwa.,train
3847,Obuzadde buvunaanyizibwa bunene.,train
3848,Obwamalaya bulina okuwerebwa.,train
3849,Waliwo enkaayana nnyingi mu maka.,train
3850,Waaliwo obubenje bungi mu bukiikakkono bwa Uganda omwezi oguwedde.,train
3851,Obuvanjuba bwa Uganda bukulaakulanyiziddwa.,dev
3852,Baalaga obutali bumativu bwabwe.,train
3853,Abantu balina okumanyisibwa ku nkozesa y'oluguudo ennungi okwewala obubenje.,train
3854,Obubenje ku mazzi butono ennaku zino.,train
3855,Ekidyeri ekipya kyaguliddwa leero.,train
3856,Abantu bangi bakozesa ekidyeri.,train
3857,Ekidyeri kisomba emirundi esatu mu lunaku.,test
3858,Baasaba ekidyeri okusomba emirundi emirala.,train
3859,Obutebenkevu ku mazzi nzonga nkulu mu kukubaganya birowoozo.,train
3860,Ssentebe yagambye akabenje ku mazzi kaaguddewo leero.,train
3861,Ekidyeri kyabadde kitisse nnyo.,train
3862,Obukooti obwambalibwa ku mazzi obulala bulina okuweebwa abakozesa entambula y'oku amazzi.,train
3863,Ekkanisa yawaayo ebintu ebitaasa obulamu.,train
3864,Abaana nabo beetaga obukooti obwamabalibwa ku mazzi.,train
3865,Baali batidde okukozesa entambula y'oku mazzi.,train
