Key,Text,split
3159,Itunga idis apotu opotu kanu aiwadikaun.,train
3160,Ejaas akoriok keda amuno na ikorion lu amisirin kec.,train
3161,Akoriok lu emorete aomisio edukununete igurupun.,train
3162,Ainakina nejai idiobore epolok noi.,train
3163,Ekot ijo aiswamanar keda itunga icie kotoma aswam.,train
3164,Esiponokini apugan ipurojektin lu epolok kanu aingarakin itunga.,train
3165,Inyo mam ijo ilomaritor aswam ekosi ngol lo aimar?,train
3166,Mam akoriok apotu iwadikaunos naarai mam kesi akotosi.,train
3167,Epedorio airiar emuogo adumunia akiria.,train
3168,Alubo icie ikorion lu ekorio ko West Nile Uganda?,train
3169,Bala ti ijeran kere luko Uganda eraas lu apugan.,train
3170,Inyobo aswam naka registrar loka adieket napolon.,train
3171,Biyai edolit aijulira emusago lo itepegitere nu aseo?,train
3172,Ekot arimarite aicoreta nuka adieket.,dev
3173,Inyobo ibore yen ebwoikitere kanu akiro nu adieket.,train
3174,Epedori atubon aucor edio emusago.,train
3175,"Kowai lo aitwasam aseeta, ipedori kwana ijo acakakin aboti kon kaiyeyea.",train
3176,Erionget loka electoral commission nes ikamunitos nuka aseo ko uganda.,train
3177,Ingaranakinete ipulidan ikasitomas kec nuikamunitos ikisila.,train
3178,Ekot atubok aitub imusagon ejok.,train
3179,"Kotoma aseo, ecamakitai aseak aise engarenok kec lu ekotos kesi.",train
3180,Ingaibo yen ewosan?,train
3181,Ngul lu ipikorete aitac apesenin epdorio kesi da ayangar awenis.,train
3182,Kanuinyo elemarere nges kotoma airabet?,train
3183,Anyoika bo ebongonokinere aseo?,train
3184,Inyobo itwasamaere aibosio nuinwakere nuka esayanis ko Unibasiti?,train
3185,Iunibasitin idi lu apugan ejaas Uganda?,train
3186,"Araut esisian lo Unibasiti, ebeit eong alosit unibasiti.",train
3187,Ija oni keda Iunibasitin lu eraas lu itunga ko Uganda.,train
3188,Esisiak idi eyangari eUnibasiti loepol.,train
3189,Kotoma oUnibaisiti isinyikokitai esisiak aitolot nuka aingic.,train
3190,Eraas ikontracts lu iswamao kotoma okisila.,train
3191,Eraas iunibasitin aiboisio nu isisiaere nukokuju.,train
3192,Isinyikokitai eswamak aitacaunite aswamisinei kec.,train
3193,Eraas atumunak luegogong noi ido okukuraka adepar itunga lu emojongitos.,train
3194,Ekot ekisil aitisilar eswamak lu ecamusana.,train
3195,Erai aswam na ejai apak na itutubitai.,train
3196,Icie engarenok eraas itunga lu esiomanakinete nu iswama.,train
3197,Epol abolobol kanejaas ipolitisians.,train
3198,Biyai ikoto oni engarenon lo ibitiono?,train
3199,Itunga luipu ekotosi ailajara.,train
3200,Ejaas duc ipolitisians keda atupitok luipu.,train
3201,Eswamak ikisila iwadikaete ka aitutub ikisila.,train
3202,Erai ecamusana lo itolitoli apol.,train
3203,Itim ngul lu iswamainikinete ijo erono.,train
3204,Ipurojektin lu adekisia ingarakitos itunga.,train
3205,Apugan na ejai oicolong mam iswamat ejok.,train
3206,Inyobo imerar ijo?,train
3207,Abu akiteng ka ouri ilolo.,train
3208,Inyobo ejulijulia eong ikororia itunga?,train
3209,Alubo iboro lu itwasamao okale?,train
3210,Akituk adi ijatatar ijo?,train
3211,Amat ajon nuipu noi adaun apak naepol eyangauni aibangibangun na mam edaun.,train
3212,Eraas nu akiro nu aiyeyea.,train
3213,Biyai erai ainyam adeka na ikopa?,train
3214,Eipone ali iningio ijo eswamae lo eswamak kon?,train
3215,Eswamai eong ekoosi ko Unibasiti.,train
3216,Inyobo epolor amamus na aswamisinei kanejaas atumunak?,train
3217,Idokok ijo akan okontrakt kon?,train
3218,Eipone ali itojokiara oni asioman kanejaas ikerai?,train
3219,Erai epucit ibore yen ibwanakino aparasia nu ekotore.,train
3220,Inyobo ipikoritotor auriak amisinikin nuka idwe kec?,train
3221,Oseu apeleikineta nu asioman kon kangin atamu ka esabiti.,train
3222,"Ne inerar oni keda icie, ipodokit oni nu ebeit alimun.",train
3223,"Erai aiboisit na, naipu itunga.",train
3224,Ekot oni amunonoro.,train
3225,Isisiau eipone lo iyangaritor ijo aijar kon.,train
3226,Erai Uganda akwap na ibus.,train
3227,Ibore ikoto ijo nes asioman na ejok.,train
3228,Adoketait bani na aisisia inangakit ijo?,train
3229,Eipone bani lo aisisia idumunit ijo kotoma airiamun?,train
3230,Iworibo iyangaria ijo aingiseta ngun?,train
3231,Abu aberu itodia okilenike nejaas iuriak ke.,test
3232,Anubo adumununeta kon?,train
3233,Ijangakina nges akou.,train
3234,Ija oni keda aswam na egurupu?,train
3235,Inyobo ebeit eong adumun kotoma aingiseta?,train
3236,Amakesin adi etubere amusugun?,train
3237,Ijeni ijo aingiseta adio nu iyangari oni?,train
3238,Inyobo atalanta kon?,train
3239,Ekotoi acoa kotoma aswam kon.,train
3240,Aingiseta adi iyanga ijo kopana?,dev
3241,Itunga luipu ekoriete ko Uganda.,train
3242,Inyobo arisitin nu mam elimorio?,train
3243,Esumunit ngesi aitac isirigin ka lu esomero.,train
3244,Ekot oni aira ikito icie.,train
3245,Iyuunit ijo Edeke?,train
3246,Akoto eong awanyun nu iswamat ijo.,train
3247,Erai araito na edumununere vitamins.,train
3248,Iworibo iraya ijo ikito lu emuebe?,train
3249,Inyobo iswamaete icie idwe?,train
3250,Ijamam ngesi kotoma aijar na mam edaun.,train
3251,Abu ngesi esinyikok eong aswam ebiasara.,train
3252,Agwelari eong alupok ka.,train
3253,Ekot oni acamun aijulakin.,train
3254,Inyobo akoru na agwelanar?,train
3255,Iboro balu igangakitere ikokiok?,train
3256,Ijanakin iso airiamun napolon irwanarei ekaru.,train
3257,Abu aswam opolor kane ajai eong.,train
3258,Ijaas ijo keda akiro nu aseo?,train
3259,Erumunit eong alupok nu kanejaas iuriak ka.,train
3260,Ainapeta bani abu ijo ibwaik alipan kon?,train
3261,Eipone ali iyatakina oni akoru inyamat ko Uganda/,train
3262,Iworibo esangakina epurojekt?,train
3263,Okaru bani iurunere ijo?,train
3264,Ekorie ngesi ekirididi apakio nu?,train
3265,Erai ecaalo aiboisit na itunga kalu ikidioko arai atukot na ireria aiboisio nu okau.,train
3266,Alubo iwaitin lu ikamere agaria?,train
3267,Eitabo loetacere nes eitabo lo ejaas ikiroria eswamak kalu edumunenete atacio kotoma okampuni.,train
3268,Amisirin idi ijatatar ijo?,train
3269,Ajai eong aidar ederepa ka.,train
3270,Anibo ekirorikon loka email?,train
3271,Omorata nu asioman kon keda loekori aswamisinei.,train
3272,Eraagi lo amina eong nes lopiria.,train
3273,"Kanu aitelekar eikopo, ekot oni aitelekra aboliasio kere.",train
3274,Iboliat oni ilolo ejok.,train
3275,Imuitos nges itunga lu okale ke.,train
3276,Biyaibo ajaar abolia kotoma atutubet nasodit?,train
3277,Ingaibo elosi ainom epene?,train
3278,Biyai itwaniarit lem ijo eong?,train
3279,Ingaibo ilolo aboliai noi?,train
3280,Oisawe bo ani elosere aipet emopira?,train
3281,Anubo apeleikinata?,train
3282,Ekot ijo aimono kowaikon.,train
3283,Biyai ilosi ijo ailip alomar oUnibasiti,train
3284,Eipone ali iyuaritor oni ikoku yen ipese?,train
3285,Abu ngesi isinyikok esisiak mam alakakin esomero.,train
3286,Abu eong elokony akiro ke nu adedengu.,train
3287,Adaunos kwana ikaru itomonakany ageun ne ageara eong ebiasara lo.,train
3288,Ekot oni aigang itunga.,train
3289,Inumunumei esomero ikaru itomon lu ajaut.,train
3290,Ekot ijo aitac apesenin kon.,train
3291,Edou keda ekwam lo epol noi iweliwelete amunar iboro itunga.,train
3292,Ija oni keda ipejok ilolo.,train
3293,Aibo apedori eong alosite agwel amuka apesur?,train
3294,Inyobo epolokotor nu aitwosiom apesur?,train
3295,Papa nges epolokit ekale.,train
3296,Atep edou aparan kere.,train
3297,Ejaikin eong aparan na iswamaet aingito.,train
3298,Akoto eong aipejokin tataaka ocaalo.,train
3299,Anibo ekampuni lo adukon lo obu odum ekontract lo aiduk irotin?,train
3300,Ekot oni alainikina.,train
3301,Idum ijo apapulai kon nu asioman?,train
3302,Isirigin kes itwasamao ko Uganda.,train
3303,Aseak luko Uganda ekuriaka amumu kotoma aseo na ebunit.,train
3304,Epedorio aitegear ipulanin.,train
3305,Biyai itodolinikinete ipolitisians aisumununeta kec ejaas apugan?,train
3306,Ekot itunga luko Uganda kere aimorikikin kwape idiope?,train
3307,Inyobo ipugata engarenok luka Africa itoni amojong?,train
3308,Ajaikina na angor toma politiks ayangau aitopolorio na angor.,train
3309,Iswamaete isomeroi kagogongu kanu aitojokar agwelanar ka akoru kosomeron.,train
3310,Elosi eUnibasiti aitojokar nu asioman ko Nyakoi nako Uganda.,train
3311,Ibwaik aijar kon nejai Loasuban.,train
3312,Ejaas eUnibasiti keda ateneik akwapin nuegelegela ko Africa.,train
3313,Ajaas kesi airiamun otaun hall ibian.,train
3314,Ejai aiswamanara kiding Iunibasitin ngul iyarei.,train
3315,Epote esisiak adumun acoa na ekotoi kanu aitolosio ebiasara ejok.,train
3316,Epikosi Iunibasitin aparasia nu aitolomunun esisiak lu epedorio aitolomar aswam.,train
3317,Ejaunos scholarships kanu esisiak lu epote aswam ejok.,test
3318,Asioman nako olago ejok kanu esisiak lu iswamaete.,train
3319,Aigangakite itunga ingarakini kanu aitidisiar ibakor.,dev
3320,Amisikinit ingarakini itunga luipu adumun ainapete lu aisisia.,train
3321,Epote kesi aisisia aitwasam akoputa.,train
3322,Ingarakitos banks aitopolorite nuka angaleu.,dev
3323,Ejakai aiduk ewoodi lo idoere kadekis.,train
3324,Adukio na erot erai eloni loka aingadis ikapun loka akwap kere itwasamao.,train
3325,Eyangaikini apak na etia aiadukun etogo?,train
3326,Ari na kere adiope adekis bon ejatatar.,train
3327,Epikosi kesi ageun aswam na aitemokin nu alupok.,train
3328,Ejaikisi itunga alupok kanu adukokin ewoodi lo idoere.,train
3329,Itataci adukon erot noi adepar ne aomit ngesi.,train
3330,Ejaiki ekanisa adekis itadan akaisakany.,train
3331,Engurianete itunga kanu irotin kalu arokok.,train
3332,Edumunenete itunga lu aiboisio kanu egelegela amukian kakwap wok.,train
3333,"Kanu amamus iboro, apotu angor ongirikisi alosit adekisia acie.",train
3334,"Eyatakin enaba lo adekak, ikoninen ikidioko imurok lu adekis.",train
3335,Ekot itunga ameet aitala aiboisio.,train
3336,Edarete kolo luapapaawok ejautene lo akwap.,train
3337,Inuminumio aparan na iboro kalu okitwi eraas auni olap lo ikanyetape kangol karu.,dev
3338,Epolok nu aidar ka ayuarit ejautene lo akwap ka iboro lu ais.,test
3339,Ejok aidar iboro lu ais ipu ido ongalete.,train
3340,Itiang lu edeparitos akaisakany kes eyario ngol karu.,train
3341,Eyaunene ewai lo elatok apiyai akwap wok.,train
3342,Eyuaritos aibosio nueyuwaritere itiang aiboisio ka ejautene lo akwap.,train
3343,Aibosio nu eyuaritai mam ecamakitai itunga toma.,train
3344,Aswam kec nes atigogongorite aidar iboro lu ais.,train
3345,Ecoraki adieket arocunio na amejak lu eyarete itiang.,train
3346,Erai uganda akwap na isirerengitai keda iboro luipu.,train
3347,Erai Morocco akwap na idilai aipejonokin kotoma Africa.,train
3348,Edumunenei Uganda apiyai nuipu kanejai ewai lo elatok kangol ekaru.,train
3349,Ejaas ewai lo elatok keda aswamisinei .,train
3350,Eyataki ewai loka elatok adoketait naka aijar na itunga luko Uganda.,train
3351,Erai kwana ewai lo elatok lo epoloi noi ko Africa.,train
3352,Isinyikokitai apugan aijaikin ikapun luipu orionget loka elatok.,train
3353,Abu engarenon lo edisitrikt ilip apugan aitopolor aiboisio acie nu ingalaunete elatok.,train
3354,"Itolomunene erionget lo elatok aswamisinei kowai kalo iwoterin, aiboisio nu enyamere ka amotokan nu ilosere.",train
3355,Ejai ameja na itiang kalu okitwi na mam ecamakitai.,train
3356,Eyatas itiang lu ais kangol ekaru.,train
3357,Iyatas amosingo nu akwangak.,train
3358,Apotu ipolisin inomata esisian aiyar kapak na ediyatar isisianakinak.,train
3359,Elosi polis aitac ikapun kere lu amukian.,train
3360,Kapak bani ecamakitere epolisit ainom emudu?,train
3361,Etakanunit ainomio na ebong eboliasi esisiak emopira.,train
3362,Ebeit polis awanyun ebe epote lu imusunguna adumun amukian na abeit.,train
3363,Apotu ipolisin luapolok ipejokisi lu ajaas erono adekis.,train
3364,Aponi itepesenai etunganan kanu aduonoro na imudun nabalasa.,train
3365,Abala eswaman ebe arai ainomio ngin akangas.,train
3366,Aponi ijularai esisian lo emusunguna adekis napolon kanu amukian.,train
3367,Ationis na etiono na itori aurian nes na imusungunor ikon ikoku.,train
3368,"Osawa lo ayangarere nes adekis, adaunit ngesi atwaniar aokot nuipu.",train
3369,Adeka lem esapat ngol isabitin iyarei kau ido arongo adumunenei amukian na eimidi.,train
3370,Mam auriak ke epedoritos aidar ka amukian nges adekis.,train
3371,Itakadikit lo ewnitai itunga luipu kaiboisit.,train
3372,Abu ngesi itolitol apedorosio itunga.,train
3373,Yen itwasamai amumu nejai aberu adio eponio aiwen.,train
3374,Apotu auriak esapat omisikisi eipone lo aponere inomere esapat kec.,train
3375,Aponi ijukarai epolisit ngol aiyeng.,test
3376,Ijanakini erionget lo okinga idwe lu osomeron lu okabin itabon lutitai.,train
3377,"Eponio aikor iboro lu itwasamao osomero, osomeroi iwongon ko Nyakoi.",test
3378,Isomeroi icie ikanyape lu ari kangin epote kesi da aimedaun ko project kangol.,train
3379,Akorio na iboro kalu itwasamao kosomero egear osabiti ngol naiyareit.,train
3380,Etwasam erionget ikapun luipu noi kanu agwelia iboro lu.,train
3381,Erai ngol eipone lo isinyikokitere idwe ainyikokite keda asioman kec.,train
3382,"Keda agangat na iboro kalu, epote idwe alosenen osomero nginiparan.",train
3383,Aberu na esiomit ejaas keda acoa na araut eswaman na abeit.,train
3384,Iswamaete idwe ejok osomero arai ingaranakinete auriak kec kesi kowai lo asioman.,train
3385,Igangit edisitrikt nuka aisisia na idwe kalu ejaas okabin.,train
3386,Ejai abolobolo naepol kanu aiman ikapun naarai ikidioko iboro.,train
3387,Auriak icie mam ejenete ajokis na asioman.,train
3388,Iyalamasi auriak kanuka agangat na ejaikini erionget idwe.,train
3389,Ekot auriak aisinyikokin idwe kec aisiom noi.,train
3390,Ipu idukai otaun egwelanarete igoen.,train
3391,Ejai abolobol kiding idukai lu egwelanarete igoen luitetiak keda lumojonga.,train
3392,Ejok ainap igoen lu itetiak adepar lumojonga.,train
3393,Edite igoen lumojonga etiai.,train
3394,Aponi olemarai lo eduon kotoma abolobol kanu aiketakina na igoen lu anapitos kesi.,train
3395,Angaar idukai lu egwelanarete igoen lu ewenere epeta otaunin lu ocaalo kec.,train
3396,Egwelanarete idukai lu bobo igoen lu enapio ofisin ka icie iboro.,train
3397,Egwelanarete idukai lu noi igoen lu angor.,train
3398,Ejai aitodianario na edonye lo igoen kanu aitegear igoen lu kotaun.,train
3399,"Ejaunos inyamen luipu, imaten ka aisialao",train
3400,Angor nu ekotosi ajaikin toma aitodianaro na iwadikaunos keda aingarenon na angor.,train
3401,Ekot auriak acoite iboro lu enyamate ibaren kec apakio nu ewonitor akwap.,train
3402,"Kanu anyamar epoison, eminas ibaren atwakere atipet.",train
3403,Ikidioko inya kanu akituk eonit akwap.,train
3404,"kapak kana ewonitor akwap, etiono aitan ibaren.",train
3405,Epikosi engarenok luko municipality aitemonokin nuka edisitrikt.,train
3406,Ekot edisitrikt orai lo ecai kanu aijanakin.,train
3407,Ekot etaun kilak aitodun eswamae lo ecai.,train
3408,Ekot itunga ayaun arisitin kanu atupakinitor iboro.,train
3409,Epol ecamusana disitrikt loka Arua,train
3410,Itunga lu ejaas toma akiro nu ekorapusion ebeit aitepesen kwa ebalar ekisil.,train
3411,Itwasamaete itunga ipurojekts lu apugan kanu adumunia kec.,train
3412,Abu atukot naitepegit ecamusana ikam itunga luipu.,train
3413,Ekot itunga aikeun loajokan lo oyapesin apugan.,train
3414,Echairman lo edistirct lo Arua mam itolosi aswam ke ejok.,train
3415,Ejaiki apugan ikerai ikapun kanu akoru.,train
3416,Ekot apugan aitemonokin ejok nuka ikerai.,train
3417,Ejaiki apugan ikapun kanu aidaria ikerai.,train
3418,Engarenok lu ikerai ejaas lem nuka aitemonokin.,train
3419,Ejaiki apugan ikerai emaroge ka emuogo kanu akoru.,train
3420,Ejaikin akoriok acoa na ipedorete aitolosio aswamisinei nuka akoru.,train
3421,Ebuni erionget loka akoru airereor ka aikor iboro.,train
3422,Ejai apugan akapakin aitojokar aijar naka ikerai.,train
3423,Mam ekoto amunar iswama.,train
3424,ejaiki apugan ikapun kanu aigangia ikerai lu eraas akoriok ka acie aitutuonoro kanuka ikerai.,train
3425,Ikulepek akwap ejenete nuka aijaun ikerai.,train
3426,Ekot erionget loka akoru aijaikin ikerai ikinyom luejokuka.,train
3427,Ekot ikerai alomar akiro akoru kanu adumun inyamat lu enyamio.,train
3428,Ejaiki apugan ikiloi ikany lu ekirididi kanginitunganan.,train
3429,Ekot apugan atamakin akoranakin etiai lopo inyamat kangul nejaas ikerai.,train
3430,Emamete ikerai inyamat lu edolitos kanu ajaria.,test
3431,Irai ijo ikoki?,train
3432,Ekot apugan aijanakin akipi edolitos kanu aitwasam ore ka akorio.,train
3433,Ekot apugan aijaikin akoriok ikorion lu ikanyete akolong.,train
3434,Isisianakinak luko Arua emamiatatar keda aisisianakin na abeit.,train
3435,Idwe lu osomeroi luka epuraimare mam iswamaete ejok.,train
3436,Epikosi isisianakinak aitolomun ewai lo ikeunet ewai loka asioman.,train
3437,Apotu isisianakinak oremokisi idwe aitutuoro keda acoa.,train
3438,Ekotos itunga aisisianakino nuikamunitos ajokis naka aisisia.,train
3439,Ekot isisianakinak arimarite aswam kec kanu aikeun adoketait na asioman.,train
3440,Apotu engarenok olimokisi isisianakinak awanyun ebe ericitos kesi aswam kec ka aitemonokin ilosi aisisianakin.,train
3441,Ekot engarenok ka eyaitene lo esomero aswam nepepe kanu aikeun asioman.,train
3442,Ekot idwe aitan ejok tetere epupete ejok.,train
3443,Ekot isomeroi aijanakin idwe iboro lu enyamete.,test
3444,Apotu isomeroi icie ipikosi adumun eguredi losodit.,train
3445,Ekot isomeroi aiswamanar auriak ka idwe kowai lo aitemonokin nu ebeit aswam.,train
3446,Ekot auriak ajaut toma akiro nuikamunitos eswamae lo esisiak.,train
3447,Ekot esisiak aicor nuikamunitos ajokis na asioman kaijar kec.,train
3448,Eteete eswamak luko disitrikt ewai lo ijanakinet inyamat lu edolitos ka asioman na abeit.,train
3449,Ejula edisitrikt isisianakinak lu mam iswamaete ejok nenicie.,train
3450,Aponi itepeseni emeeba loka airabet kanu aisi kopolis.,train
3451,Aponi itepesenai emeeba loka airabet akaulo na ekamunere.,train
3452,Aponi ikamai itunga luegelegela kanu aibiribir imotokan lokapolon akwap.,train
3453,Ekot ipolisin ayangarite itunga ejok.,train
3454,Apotu ipolisin ikamasi emeeba loka airabet,train
3455,Eponio emeeba loka airabet aitepesen kadieket na ikisila.,train
3456,Aponi olimokinai itunga aijaikin ayuara nejaas imeeban luka airabet,train
3457,Ekot adieket aijaikin emeeba loka airabet abwoario.,train
3458,Aponi itepesenai emeeba loka airabet kosodete aipu emusago ko Arua.,train
3459,Mam aponi odumunai emeeba loka airabet adiakarit atubon lo adieket.,train
3460,Aponi obwounai arai olacakinai emeeba loka airabet ka alimokin aitac imilionin akaisakany mere cash.,train
3461,Akoto lo ewosai ebe ijaikinai emeeba loka airabet iwaitin lu etionor abwounia.,train
3462,Abu atubon isiekik emusago itoni aparan acie.,train
3463,Ebuni aswam amamun kotoma naedumunere amotokan nuka Arua arai inyikokit akim amamus.,train
3464,Ekot itunga lu atakisin adukun asosaitin.,train
3465,Abu atupiton eminisita lokapolon icolong aitegeario naka aiboisit naedumunere amotokan nuka Arua .,train
3466,Abu apugan oduk aiboisit naedumunere amotokan nuka Arua.,train
3467,Abu apugan ogwel agenereitan kanu aiyatakin aicukio na akim katutubet.,train
3468,Aswamisinei nuko opaak kere iswamasi arai ejai akim na edolit.,train
3469,Abuni apugan aiyatakin aitolomunono na akim ko Karuma dam.,test
3470,Epote itunga luko Arua adumun ationis na akim itoni ikaru iyarei lu oingaren.,train
3471,Eponio arikonokin akim otogoi luipu koArua.,dev
3472,Ebuni epark ayatakin nu alosit.,train
3473,Ebuni epark atudumikin itunga luko Arua aswam.,train
3474,Ejok epak kanu aitolosio ebiasara.,test
3475,Iyatakinete itunga aitolot ikapun ka adumunun kec,train
3476,Ejok aiboisit naedumunere amotokan nuka Arua.,train
3477,Ebuni apugan adukokin idaracan iuni Arua.,train
3478,Edaracan lu ebwoete epedorete agiamikin adio apak kere.,train
3479,Icie idaracan edukitai keda abaoi nu irimimas.,train
3480,Erionget Loeyait Irotin koUganda  nes ebuni aiting epelu lo aiduk.,train
3481,Adukio na idaracan eyangaikini ikaru iuni.,train
3482,Erionget Loeyait Irotin koUganda nes ejaas keda apedorosio nu aiduk idaracan.,train
3483,Ekot ekampuni lo eduki aiswamanar keda lueyaitos irotin .,train
3484,Ebuni ekampuni aiduk idaracan lu eyangaikinete ikaru akwatat akaisarei.,train
3485,Abu erionget ijaik aswam angetakino kotoma okaru iuni.,train
3486,Eponio abukokin ekolas orotin luka Arua.,train
3487,Epote itunga araut lu eswamak kokampuni kalo eduki.,train
3488,Apotu engarenok lu odisitrikt olimokisi ekampuni aiduk edaraca lo etenit ido ojok noi.,train
3489,Ekot itacaunitete eipone lo itwasamatere ikapun.,train
3490,Ipu itunga lu opotu otwakiasi aijar kec kanu edaraca.,train
3491,Mam itunga apedoritos aitolot inyamat kec naarai abu edaraca otiaikin.,train
3492,Iyalamasi itunga kanu edukere edaraca loitetet.,train
3493,Epol ebulone ko Arua.,dev
3494,Ekotos eswamak luko Arua obongutu amosingo toma Ajai aiboisit naidarere itiang.,train
3495,Epol ameja ka aiyar itiang kaibosio nuidaritere kes.,train
3496,Ekotos eswamak amosingo kanu ainyakakin Arua kwa kolo.,train
3497,Adau apugan aigirun kaibosio nuidarere itiang kanu ayuarite ka aidar itiang lu ais.,train
3498,Mam apugan ekoto ameja itiang aiyar kakwap kowai lo aibwaikin ikisila.,train
3499,Ekotosi eswamak lu odisitrikt aitopolor nuka elatok kanejaas itunga.,train
3500,Ekotosi eswamak lu odisitrikt aiyatakin adumunun esolo.,train
3501,Aingiseta nuikamunitos aidar iboro lu ais epote ajaikin osomero loka Arua puraimare.,train
3502,Apotu eswamak isisianakisi itunga aidar iboro lu ais.,train
3503,Eyangaunene erionget lo aidar iboro lu ais ikapun.,test
3504,"Erai Uganda akwap na isirerengitai keda icorin, icileta, amagoron ka imoru.",train
3505,Ekotosi eswamak aimo esokoni lo aiboisio nu ibusiak ko West Nile.,train
3506,Erai Uganda akwap na isirerengitai keda itiang luegelegela.,train
3507,Lokapolon akwap nes eraun epejonon lo angosibib ko opucit kangol.,train
3508,Ejaun ainwakio na aokot atitai kaparan kangin.,train
3509,Aponi odukoi irotin luajokak aiboisit kangin.,train
3510,"Elosenenete itunga aingadisia nuka ikapun, adekisia ka osokonin.",test
3511,Ejulakin etaun noi atipet.,train
3512,Epatana aibwainikin ka aitwasam akimian nu orotin nu esola itolomete nakec akim bon.,train
3513,Arai aparan na apukorere epark loitetet.,train
3514,Erai epark lo itodunit apolo kotoma atutubet.,train
3515,Agwelanarak lu orotin kes eyangaunitos ejam ka amunarite aiboisit aicak agasia.,dev
3516,Ebeit asiponokin ilorei kinga na aiboisit nadarere itiang.,train
3517,Aiyap na ikapun eyangauni akapanakin na mam etenit.,train
3518,Abu engarenon lo edisitrikt itepeg nu alimitai kanu esite.,train
3519,Adumu edisitrikt ikapun ko projektin luegelegela agear okaru je.,dev
3520,Ebeit aiboisit naidarere itiang ajaut keda eiduka loapolon,train
3521,Eminista nges ebeit araun epejonon lo angosibib kanu aparan kangin.,train
3522,Apotu itunga imedautu kotoma aijario naka asioman kotogo lokapolon.,train
3523,Apotu esisiak iyarei otuboto oguredi losodit kotoma aingito nakawasia nako puraimare.,train
3524,Mam auriak kec epedoritos aitac isirigin lu esomero lu osinia.,train
3525,Idwe lu ocaaloi itoritos atiokisio nuipu kanu adumun iboro lu isisiaere.,train
3526,Amamus na amukian nes eyangaunit asioman erono.,train
3527,Abu ngesi ilip itunga ainyikokit aigangit isap itoni ne engetakinata asioman kec.,test
3528,Eyalama totoke isap kanu aikamun arerengu.,train
3529,Mam auriak epedoritos aitac isirigin lu isap lu esomero kanu osinia.,train
3530,Abu etimu lo epejoi iteleka etimu lo ocaalo oweekend lo atubor.,train
3531,Itimun kere ejaas onaba lo ikanyetape kotoma abwoetait na asaduku.,train
3532,Ekilab loka emopira loenaritai Proline nes ediopet kotimun kalu ejokuka ko Uganda.,train
3533,Abu emopira ongetakin koipone aikarun.,train
3534,Etigogongo erionget ebe aremoki isirigin imilionin iuni emopira lo angor.,train
3535,Erai eikopo lo emopira loapolon nes ebolobolo.,train
3536,Aponi olemarai etimu kotoma airimun na iuniet.,train
3537,Abu Vipers iteleka Onduparaka kotoma angetakinet na amaria eikopo.,train
3538,Abu etimu lo emopira ipiko adolere angetakinet araida atamitai nu ipedoro.,train
3539,Elosi Vipers abwoikin Uganda kotoma abolobol naka Africa cup.,train
3540,Ebeit itimun amariaun enaba lo iuniet.,train
3541,Ipu imusagon lu ademio na alupok ko Uganda aparasia nu.,train
3542,Alupok ngun idunyasi keda esawe lo idegei.,train
3543,Ekot epolon apugan atacakin nges alupok nu abu apugan oyanga.,train
3544,Abu polis ilipite ekale anyoun alupok atipet.,dev
3545,Mam iso ijeni ebe atutubet na alupok kosi eraas nu esawe lo idegei.,train
3546,"Karai igiritai aduketait, itodunit ebe elosio atiaikin kwap",train
3547,Abu apugan olimok kes aitodun ajenanut na ilopet alupok.,train
3548,Eboyoto kesi alupok kanu agear editeu.,train
3549,Adau apugan akapanakin kanu aitac itunga lu aponi ilongilongai kanu aiduk airport.,train
3550,Eraas alupok idiopet kotoma abar na abu papaakosi inyeikina iso.,test
3551,Abu papakec iswamate nuepolok noi kotoma akiro nukolo nuko Uganda.,train
3552,Abu ngesi olimok apugan ayangar imitai idis lu alupok.,train
3553,"Isubit iso bala emamei ibore ejai da, konye ekotosi kesi ademar iso.",train
3554,Abu apugan oseu alupok nu kwape aiboisit na ibecokino kanu esawe lo idegei.,train
3555,Eraas alupok nu iyiitunitere lokolo,train
3556,Ebalas eswamak ebe eraas alupok nu apugan.,train
3557,Mam iso apotu adumutu adio abongonokineta nuikamunitos nu abala eraban lo polis.,train
3558,Mam ofisa abu obongok araida itam iso adolokin nges ko mesejes,train
3559,Iyata enaba lo idwe lu edekasi akonye.,train
3560,Aponi owanyanarai akonye ko odiope osomeroi.,train
3561,Epone ariebasinei kangun idilasi kanejaas idwe.,train
3562,Idwe luipu ejaas keda atiokisio adis nu akonye.,train
3563,Apotu engarenok lu edisitrikt itolototo nu aseo.,train
3564,Isisianakinete kesi auriak eipone lo idaris akonye idwe kec.,train
3565,Isisianakinak lu ageunete aswam isisianakinete osomeroi ngul.,train
3566,Abu erionget ingarak aitji angwalu kodwe.,train
3567,Idwe lu mam ekwenyete ejok eminai ailokonyite kosomero.,train
3568,Epote isisianakinak apodokinit aidar idwe lu ejaas keda ationis na akonye.,train
3569,Idwe lu ejaas keda ationis na akonye etamitos auta keda aswam na ijanakino osomero.,train
3570,Isimikit angwalu idwe aswam iboro kec bon.,train
3571,"Kapak naka aingito, aponi ijaikinai idwe afomu na iwadikatai na itunga kalu emudukaka.",train
3572,Ejaas ikoku keda adiope akongu.,train
3573,Itemonokinos kesi aiduk etogo lo eperete idwe lungwalasik.,train
3574,Aponi ikamarai eswamak lu apugan kanu aitolior ikapun.,train
